filename,occ,ch,sev,true,flat_raw,flat_gamma,flat_clahe,flat_stretch,flat_dcp,flat_n1,flat_n2,flat_n3,flat_n4,flat_n6,flat_n8,flat_n12,flat_n16,flat_n24,flat_n32,pred_raw,pred_gamma,pred_clahe,pred_stretch,pred_dcp,pred_n1,pred_n2,pred_n3,pred_n4,pred_n6,pred_n8,pred_n12,pred_n16,pred_n24,pred_n32
01_12_07_01_0034.bmp,1,7,1,17,0.6558,0.6389,11.7009,0.9668,1.4279,0.7069,0.7635,0.9601,1.38,1.5228,1.7884,2.6475,3.4882,5.0652,6.2606,29,36,1,5,14,29,29,1,1,1,1,1,1,28,14
01_12_07_01_0035.bmp,1,7,1,17,0.6341,0.6317,13.169,0.9773,1.6442,0.7998,0.9799,0.9386,1.2497,1.6346,2.0981,2.8173,3.5601,5.2634,5.96,29,36,0,5,25,29,29,29,29,29,29,1,14,25,23
01_12_07_01_0041.bmp,0,7,1,17,0.7024,1.2358,3.0646,0.6474,1.5461,0.796,1.1322,1.5398,1.8348,2.9257,3.4734,4.3417,5.6979,8.279,10.0518,17,17,17,17,17,17,17,17,17,17,17,17,14,14,14
01_12_07_01_0042.bmp,0,7,1,17,0.4853,1.0962,1.875,0.5657,1.2676,0.7483,1.0583,1.3592,1.9183,2.5772,3.1879,4.2696,5.7754,8.1919,9.94,17,17,17,17,17,17,17,17,17,17,17,17,14,14,14
01_12_07_01_0042.bmp,1,7,1,17,0.8796,0.7946,11.3136,1.1419,1.6339,0.8892,0.9553,1.4166,1.5061,1.7818,1.8648,2.3592,2.8283,4.7197,7.1312,1,36,0,5,17,1,1,29,1,1,1,12,17,12,13
01_12_07_01_0047.bmp,0,7,1,17,1.0937,1.0065,12.0702,1.656,2.0513,1.0986,1.1783,1.2838,1.5101,1.591,2.0993,2.786,3.7213,5.457,7.0579,1,36,11,5,17,1,1,1,1,1,1,1,1,28,13
01_12_07_01_0049.bmp,0,7,1,17,1.4165,1.1284,12.2184,2.0597,0.3774,1.4695,1.4446,1.4698,1.6061,2.0396,2.315,2.6279,3.6947,5.255,6.0229,15,0,0,5,15,15,15,15,1,15,1,12,1,14,25
01_12_07_01_0054.bmp,0,7,1,17,1.3182,1.2355,12.6137,2.025,0.0,1.3899,1.4429,1.4344,1.7713,2.4237,2.8041,2.9471,3.35,4.1199,6.4834,12,36,13,5,13,36,12,12,12,12,12,0,12,12,14
01_12_07_01_0055.bmp,0,7,1,17,1.0868,0.9333,13.5147,1.6285,0.2881,1.1411,1.2899,1.2975,1.7439,1.8375,2.3972,2.9676,4.5278,4.8666,7.4175,36,36,0,5,17,36,15,15,36,36,36,12,12,12,26
01_12_07_01_0066.bmp,0,7,1,17,3.6359,3.078,13.9418,5.4218,5.9314,3.7077,3.8204,3.8657,3.6355,3.9782,4.2391,5.1614,6.1181,8.8481,10.268,17,0,17,14,14,17,17,17,17,17,17,14,12,14,14
01_12_07_01_0068.bmp,0,7,1,17,3.5514,3.2292,15.3341,5.3686,6.0105,3.5174,3.6502,4.0707,3.4991,4.0998,4.6868,5.6639,6.6021,9.3647,11.5134,17,17,14,17,17,17,17,17,17,17,17,17,17,14,14
01_12_07_01_0079.bmp,0,7,1,17,2.5644,2.1373,16.5676,3.7219,4.028,2.4769,2.5879,2.8723,2.9652,3.5988,4.1151,5.7691,6.5365,9.1891,12.2239,17,17,17,17,17,17,17,17,17,17,17,17,14,14,14
01_12_07_01_0080.bmp,0,7,1,17,2.3372,2.0585,16.0619,3.5427,3.9288,2.3777,2.5066,2.4844,3.1556,3.1234,3.9729,5.891,6.5987,10.1343,11.9162,17,17,17,17,17,17,17,17,17,17,17,17,17,14,14
01_12_07_01_0081.bmp,0,7,1,17,2.045,1.759,16.6946,3.1317,3.8288,2.0769,2.3395,2.427,2.7104,3.0768,3.6306,5.9347,6.4959,9.5579,12.7296,17,17,17,17,17,17,17,17,17,17,17,17,17,14,14
01_12_07_01_0087.bmp,0,7,1,17,1.9527,1.6615,14.5389,2.7206,3.1148,1.9203,1.9906,2.0067,2.8303,3.131,3.7263,5.4402,6.6597,9.4625,12.4139,17,17,17,17,17,17,17,17,17,17,17,17,17,26,14
01_12_07_01_0089.bmp,0,7,1,17,3.2447,2.6691,16.2173,4.8702,4.2688,3.2134,3.3629,3.2178,3.708,3.5822,4.7917,5.9417,7.8128,9.7175,12.5631,17,17,17,17,17,17,17,17,17,17,17,17,14,14,14
01_12_07_01_0090.bmp,0,7,1,17,3.0684,2.7099,15.8469,4.5037,4.2266,3.1223,3.1063,3.4085,3.506,4.3578,4.3811,5.4357,7.6311,9.5892,11.8865,17,17,17,17,17,17,17,17,17,17,17,17,17,14,14
01_12_07_01_0091.bmp,0,7,1,17,6.2,4.9173,18.8498,7.2018,7.653,6.2476,6.2209,6.3357,6.3609,6.4729,7.0238,7.576,8.8549,10.7809,13.5132,17,17,17,17,17,17,17,17,17,17,17,14,14,14,14
01_12_07_01_0095.bmp,0,7,1,17,7.3576,5.9217,19.4945,8.0818,8.6278,7.512,7.2519,7.4093,7.3302,7.939,8.0201,8.0418,9.3491,10.8989,13.2113,17,17,17,17,17,17,17,17,17,17,17,17,14,14,14
01_12_07_01_0096.bmp,0,7,1,17,8.4407,6.7471,19.3076,8.3375,9.7525,8.3778,8.2499,8.5299,8.4656,8.8599,9.0146,9.3731,9.4592,11.5235,12.691,17,17,17,17,17,17,17,17,17,17,17,17,14,14,26
01_12_07_01_0104.bmp,0,7,1,17,8.6012,8.6442,20.7069,5.5778,9.3436,8.5466,8.7133,8.6124,9.0624,8.6789,9.0274,9.0731,9.6142,10.9015,12.3574,17,17,17,17,17,17,17,17,17,17,17,17,17,14,14
01_12_07_01_0108.bmp,0,7,1,17,8.2295,8.5252,16.9926,4.8973,8.7667,8.2529,8.3456,8.2645,8.2023,8.5798,8.5943,9.1108,9.8082,10.3076,12.0959,17,17,17,17,17,17,17,17,17,17,17,17,17,17,14
01_12_07_01_0113.bmp,0,7,1,17,3.9194,5.6178,17.0592,1.8115,4.1832,3.9542,3.9457,4.0742,4.2092,4.4621,4.7429,6.3106,7.6709,10.653,12.0579,17,17,17,17,17,17,17,17,17,17,17,17,17,17,14
01_13_07_01_0001.bmp,0,7,1,13,4.053,2.5432,13.2479,4.8859,7.6103,3.9995,4.1543,4.0974,3.9876,4.1158,4.5282,4.7432,5.6209,6.9838,7.9926,12,12,11,12,13,12,12,12,12,12,12,12,13,13,40
01_13_07_01_0003.bmp,0,7,1,13,3.8453,2.4308,12.4647,5.188,7.1792,3.9336,3.9919,3.8552,4.2636,4.1241,4.1945,5.8061,5.7284,6.3868,8.8144,12,12,11,12,13,12,12,12,12,13,12,13,13,12,11
01_13_07_01_0004.bmp,0,7,1,13,3.9825,2.503,12.785,5.4728,7.8273,4.0768,3.9693,4.1177,3.8896,4.0056,4.1722,5.0302,6.3141,6.8939,8.1018,12,12,11,12,32,12,12,12,12,12,12,13,13,12,25
01_13_07_01_0006.bmp,0,7,1,13,3.8242,2.4496,13.0903,5.3742,7.0346,3.834,3.8513,3.6625,3.7242,3.8524,4.5435,4.6294,5.3435,7.5544,9.4328,12,12,11,12,13,12,12,12,12,12,13,13,13,13,13
01_13_07_01_0007.bmp,1,7,1,13,6.5578,3.4594,16.8961,0.1875,11.6291,6.5808,6.455,6.3617,6.4045,6.7011,6.6057,6.8805,7.3974,7.7477,9.9367,13,13,13,13,15,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0008.bmp,1,7,1,13,7.0573,3.6792,18.0838,0.3248,11.5118,6.9284,6.8796,6.4912,7.0764,7.051,7.0913,7.1053,7.295,8.6407,9.7576,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0010.bmp,1,7,1,13,7.2426,3.8136,15.7355,0.4285,11.0726,7.0943,7.3044,7.0342,7.4895,7.6866,7.5252,7.7635,7.9062,9.0208,10.6292,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0011.bmp,0,7,1,13,3.2758,2.2989,11.0522,4.8795,5.4721,3.3167,3.5273,3.4887,3.479,3.9995,4.0065,4.8599,5.6558,6.4922,7.6579,12,12,13,13,32,12,12,38,12,13,13,13,13,13,13
01_13_07_01_0012.bmp,0,7,1,13,3.6314,2.4682,11.5414,5.4706,6.3747,3.5919,3.5374,3.869,3.6671,4.0435,4.3712,4.2859,5.0284,6.6939,8.5539,13,12,12,13,13,13,13,13,13,13,13,13,13,13,12
01_13_07_01_0014.bmp,0,7,1,13,3.1178,2.1981,11.1085,4.6819,5.2196,3.1335,3.3274,3.3862,3.642,3.4911,3.5818,4.4097,5.0359,7.0291,7.2416,38,12,13,13,32,13,13,13,13,13,13,13,12,13,13
01_13_07_01_0014.bmp,1,7,1,13,6.8005,3.4691,15.7081,0.4285,1.205,6.7929,7.0204,6.7015,6.6512,6.6778,6.7047,7.5682,7.7004,9.369,11.2596,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0017.bmp,0,7,1,13,3.0674,2.249,10.2979,4.5352,4.8129,3.1366,3.0336,3.1153,3.2407,3.4568,3.6406,4.6219,4.9857,6.4064,8.8228,13,12,12,13,32,13,13,13,13,13,13,13,13,12,40
01_13_07_01_0018.bmp,1,7,1,13,7.7597,3.9617,17.434,0.7458,9.67,7.7845,7.5277,7.5493,7.7714,7.3117,7.4263,8.4295,8.113,8.0577,10.1766,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0020.bmp,0,7,1,13,3.1837,2.1936,10.4429,4.7677,4.9129,3.3011,3.1312,3.411,3.2295,3.5148,3.6293,4.9763,5.6475,8.048,7.7087,13,12,12,13,32,13,13,13,13,13,13,13,13,40,40
01_13_07_01_0025.bmp,0,7,1,13,3.8239,2.4643,11.3572,5.0916,6.2956,3.8596,3.9892,4.1728,3.7916,4.1946,4.6812,5.2178,4.813,7.662,7.9976,13,12,11,13,13,13,13,13,13,13,13,13,13,13,25
01_13_07_01_0027.bmp,0,7,1,13,4.0951,2.5515,10.1742,4.9029,6.9168,4.0335,4.265,4.3499,4.269,4.4322,4.6447,4.9824,4.9631,6.3917,7.6651,13,12,13,13,13,13,13,13,13,13,13,13,13,13,12
01_13_07_01_0027.bmp,1,7,1,13,9.1701,5.0136,19.6227,3.2562,8.8778,9.1572,9.1703,9.2674,8.8337,9.314,9.2118,9.2847,9.4624,10.2283,11.576,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0029.bmp,0,7,1,13,3.4657,2.2693,11.4973,3.6693,5.8156,3.4673,3.3945,3.8413,3.6624,3.8585,4.0341,4.8334,5.9811,6.7963,8.3088,13,12,13,13,13,13,13,13,13,13,13,13,13,13,12
01_13_07_01_0029.bmp,1,7,1,13,8.0566,4.4767,17.3466,0.88,9.4736,8.2037,8.1772,7.82,8.0348,8.0779,8.2448,8.4345,8.3968,9.5952,9.9338,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0031.bmp,1,7,1,13,5.0819,2.6368,17.5266,0.0,6.7119,5.0436,4.9314,4.8221,5.0863,4.9732,5.1193,5.5832,6.115,6.821,9.328,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0032.bmp,1,7,1,13,4.7616,2.4293,16.2583,0.0,6.4114,4.6902,4.8051,4.4625,4.7233,4.8323,4.7233,5.411,5.1491,6.8844,7.9389,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0037.bmp,1,7,1,13,3.6816,2.0011,14.2481,0.0,6.1019,3.8166,3.8884,3.8017,4.0061,4.1723,4.2763,5.5165,5.947,8.3104,9.7737,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0040.bmp,1,7,1,13,3.7797,2.0934,13.5327,0.0,6.1954,3.7361,3.9116,4.0407,4.218,3.8363,4.4959,4.6084,5.3929,7.6122,9.2812,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0042.bmp,0,7,1,13,6.2621,3.9019,15.473,5.3695,9.9549,6.2549,6.0606,6.4105,6.4172,6.6961,6.9829,7.8547,8.2214,9.2467,11.104,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0043.bmp,1,7,1,13,4.0888,2.1928,14.0539,0.0,6.5054,4.1731,4.0884,3.9702,4.2227,4.3443,3.9993,4.4688,5.3584,7.603,10.3439,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0044.bmp,1,7,1,13,4.7005,2.5642,16.399,0.0,8.7234,4.7053,4.6675,4.6475,4.5889,4.9133,5.079,4.9034,6.1436,8.3197,9.3836,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0045.bmp,1,7,1,13,4.7881,2.5587,15.7027,0.0,7.8746,4.7842,4.9284,4.8033,4.7183,4.9707,4.8816,5.0379,6.1002,7.7599,9.2385,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0047.bmp,0,7,1,13,6.25,3.651,15.3954,4.2845,9.2515,6.1125,6.3715,6.2578,6.2204,6.2388,7.1896,7.4723,7.3922,9.2857,12.2234,13,13,13,13,13,13,13,13,13,13,13,13,13,13,40
01_13_07_01_0048.bmp,0,7,1,13,4.7199,3.4793,18.4495,5.1095,6.3028,4.866,4.717,4.6619,4.892,5.2151,5.3726,6.8081,7.6509,9.1818,12.7624,13,13,13,13,13,13,13,13,13,13,13,13,13,13,40
01_13_07_01_0049.bmp,0,7,1,13,5.9313,3.8718,18.7127,5.1817,7.7438,5.7383,6.0155,6.0996,5.9664,5.9124,6.5161,7.2896,8.466,9.8182,11.8325,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0051.bmp,0,7,1,13,5.475,3.7985,18.2674,4.0458,6.8668,5.3115,5.4127,5.026,5.5619,5.6455,5.4531,5.9393,7.6268,10.1101,12.4566,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0051.bmp,1,7,1,13,3.868,2.0671,13.0923,0.0,7.2101,3.9243,3.8948,4.0118,3.9653,4.5854,4.5012,5.3569,5.2418,7.7205,9.6503,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0054.bmp,0,7,1,13,4.1452,3.0769,16.9326,4.1978,4.9443,4.1845,4.1366,4.2938,4.9306,4.6981,4.8117,6.3023,6.9735,9.2792,12.8773,13,13,13,13,13,13,13,13,13,13,13,13,13,13,40
01_13_07_01_0056.bmp,0,7,1,13,5.8954,4.0424,16.024,4.5936,6.8429,5.8984,5.8989,5.719,6.2517,5.9472,6.4132,7.2667,8.099,9.979,11.6199,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0059.bmp,0,7,1,13,5.4983,3.4867,15.6447,2.9372,3.9092,5.4876,5.6687,5.7667,5.4434,5.7003,5.8253,6.4638,7.4979,8.565,10.6697,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0061.bmp,1,7,1,13,7.6018,4.4374,8.9826,0.0563,9.1102,7.6095,7.6629,7.3889,8.0096,7.3865,7.6866,7.4749,7.9546,10.1281,11.6409,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0063.bmp,0,7,1,13,4.4404,2.7186,19.1856,2.8226,3.2986,4.2843,4.2535,4.3673,4.5718,4.9077,5.4098,6.296,7.1642,9.8663,10.0257,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0064.bmp,0,7,1,13,4.1969,2.5545,16.3031,2.2937,4.3422,4.3207,4.1357,4.0644,4.2258,4.8254,4.4841,5.932,7.144,9.0605,10.2812,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0065.bmp,0,7,1,13,4.7839,2.9206,15.9792,2.0758,0.638,4.8414,4.5801,4.8965,4.8362,5.1054,5.475,6.0239,6.5173,8.536,11.4261,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0065.bmp,1,7,1,13,2.0686,2.1444,12.5012,2.2375,4.8627,2.048,2.1479,2.2503,2.1591,2.7801,3.0356,3.329,4.2314,5.2179,7.6078,13,31,13,19,13,13,13,13,13,13,13,13,12,13,13
01_13_07_01_0066.bmp,1,7,1,13,1.9565,2.1184,10.9882,2.4844,3.9783,2.0551,2.1646,2.4677,2.2657,2.621,3.0697,3.3306,4.0061,5.6489,7.2632,31,31,13,19,13,31,31,19,31,12,12,12,13,4,23
01_13_07_01_0068.bmp,0,7,1,13,4.8195,2.9889,15.9164,1.0069,2.995,4.7935,4.8065,5.0179,4.8478,5.0248,4.9938,6.3401,6.4738,8.5084,9.8052,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0069.bmp,0,7,1,13,4.9609,3.1509,16.0424,0.852,2.3557,5.0371,5.1455,5.2244,5.2614,5.4089,5.1699,6.4266,6.6591,8.6503,10.8287,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0070.bmp,0,7,1,13,4.8592,2.6375,15.665,0.4285,0.4052,4.8784,4.8983,4.8472,4.6548,4.9152,4.6709,5.5615,6.5056,8.4346,9.2973,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0070.bmp,1,7,1,13,3.1764,3.0641,12.1706,4.1919,5.5997,3.12,3.3276,2.9907,3.2296,3.1301,3.1519,3.8288,4.8303,5.9999,6.8129,19,31,13,19,13,19,19,19,19,19,13,13,12,13,13
01_13_07_01_0071.bmp,1,7,1,13,3.4187,3.1118,11.241,4.8467,5.712,3.434,3.4318,3.3107,3.2167,3.3002,3.3225,3.9759,4.7855,5.4101,6.4065,15,31,13,19,15,15,15,15,19,12,12,12,12,13,23
01_13_07_01_0072.bmp,0,7,1,13,2.9026,1.6505,13.6831,0.2881,1.3348,2.8403,3.0509,3.0479,3.1021,3.1796,3.7558,4.6603,5.4982,7.2504,9.3987,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0073.bmp,0,7,1,13,3.0303,1.6511,15.8899,0.0,0.552,3.0052,3.0881,3.1262,3.3292,3.2908,3.9508,4.2734,4.8136,7.5458,8.8041,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0073.bmp,1,7,1,13,3.5788,3.1288,11.3448,4.8632,6.0502,3.5386,3.6262,3.6866,3.5223,3.5926,3.8161,4.0712,4.3748,6.3414,7.0495,19,31,7,19,19,15,19,19,19,19,19,12,2,23,13
01_13_07_01_0074.bmp,0,7,1,13,3.7412,2.0181,14.9924,0.0563,4.8755,3.7767,3.5993,3.8677,3.6791,3.562,4.5132,4.8405,6.0211,6.4883,8.3759,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0076.bmp,1,7,1,13,3.8202,3.1974,12.0986,5.4455,6.2573,3.8237,3.7864,3.8314,3.7875,4.0761,4.0606,4.582,4.659,5.5632,7.8317,15,31,7,19,13,15,13,19,13,13,13,13,13,13,13
01_13_07_01_0077.bmp,1,7,1,13,3.7229,3.2078,12.1125,5.4238,6.4033,3.8388,3.6684,3.5094,3.7449,3.5526,3.5316,4.3082,4.9503,6.1678,7.1191,19,31,13,19,19,31,19,19,19,19,12,12,12,12,26
01_13_07_01_0078.bmp,1,7,1,13,3.5649,2.9852,11.8528,4.7145,5.4201,3.6207,3.5454,3.4962,3.5265,3.4349,3.3849,3.9129,4.783,6.1576,6.6567,31,31,13,13,13,31,31,13,12,13,12,12,12,12,26
01_13_07_01_0080.bmp,0,7,1,13,5.5175,2.9601,16.3714,0.0563,7.2713,5.5346,5.6454,5.5393,5.4197,5.8945,5.0753,6.3484,6.6084,7.5819,9.9769,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0081.bmp,1,7,1,13,4.0228,3.4174,13.574,5.713,5.2706,4.0946,4.1967,4.0997,4.4738,4.4427,4.0463,4.988,5.5824,7.4519,8.2464,13,31,1,13,13,13,13,13,13,13,12,13,12,12,13
01_13_07_01_0085.bmp,0,7,1,13,4.063,2.2264,11.7834,0.0,5.2885,4.1139,4.0219,4.3385,4.1892,4.3486,4.5219,4.6107,6.2453,8.4962,10.5211,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0085.bmp,1,7,1,13,3.9129,3.0788,11.6373,5.6025,5.3694,3.9729,3.9679,3.9003,4.0701,4.0036,4.3635,5.0897,5.4848,6.3623,9.6438,12,31,13,19,12,12,12,12,12,12,12,12,12,12,40
01_13_07_01_0086.bmp,0,7,1,13,5.5378,3.2433,12.8294,0.3918,7.1152,5.5277,5.3328,5.5821,5.7732,5.5991,5.8678,6.0967,6.7675,7.7564,11.1454,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0088.bmp,1,7,1,13,3.9485,3.0917,13.2001,5.7498,5.4213,3.889,3.9784,3.8499,4.0844,4.1061,4.3858,5.0702,5.242,6.7469,9.2065,12,31,1,19,13,12,12,12,12,12,12,12,12,12,13
01_13_07_01_0090.bmp,1,7,1,13,3.7153,2.8257,11.2382,5.4647,4.9757,3.7077,3.7887,3.5074,3.699,3.704,3.6509,4.3869,5.3941,6.8753,7.0419,13,31,13,13,13,13,13,13,12,13,12,12,12,12,12
01_13_07_01_0092.bmp,1,7,1,13,3.4103,2.6295,10.9269,5.1798,5.2757,3.4671,3.3446,3.4755,3.5802,3.3203,4.342,4.5616,5.3149,6.281,7.4628,13,31,13,13,15,13,13,12,13,13,12,12,12,12,12
01_13_07_01_0098.bmp,0,7,1,13,1.9878,1.1869,2.6861,0.0,8.8682,2.1182,2.2317,2.1239,2.2901,2.8663,3.2928,4.5134,4.9887,7.9174,10.3323,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0100.bmp,0,7,1,13,2.5539,1.4003,2.4461,0.0,11.2273,2.458,2.6604,2.8931,3.0541,3.1307,3.5089,5.0725,5.8108,8.4951,8.9653,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0100.bmp,1,7,1,13,4.1409,3.0293,10.1728,6.0946,7.5304,4.1575,4.0736,4.2511,4.2751,4.2941,3.8894,5.2215,5.6828,6.8615,9.1606,12,31,13,13,13,12,12,12,12,12,12,13,12,12,12
01_13_07_01_0101.bmp,0,7,1,13,3.0445,1.5879,2.581,0.0,12.7298,2.8813,3.0738,2.8495,3.379,3.3349,3.9359,4.6147,6.0958,7.5071,10.3077,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0104.bmp,1,7,1,13,4.772,3.7567,9.9984,6.9189,5.4555,4.7371,4.8361,5.078,5.0141,4.9756,5.5325,6.2534,6.4091,8.0952,10.2299,13,31,13,13,13,13,13,13,13,13,12,12,12,12,40
01_13_07_01_0105.bmp,1,7,1,13,4.0555,2.9618,11.303,6.0344,5.3832,4.0197,4.1405,4.1513,3.9085,4.285,4.7451,5.326,7.0852,7.8449,10.4409,13,31,13,15,15,13,13,13,13,13,13,12,13,13,13
01_13_07_01_0108.bmp,0,7,1,13,2.7229,1.4429,3.02,1.8235,16.3798,2.625,2.7688,2.6418,2.8526,3.0889,3.2792,4.7556,6.2394,9.164,11.8557,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0109.bmp,1,7,1,13,5.1954,3.8822,15.9019,7.8151,9.7506,5.1362,5.1853,5.3108,5.2277,5.5403,5.7356,6.9366,7.8814,9.5026,12.1747,13,13,13,13,15,13,13,13,13,13,13,13,13,12,40
01_13_07_01_0111.bmp,0,7,1,13,3.4619,1.9113,7.126,1.812,16.2343,3.5475,3.5512,3.7838,4.0912,4.0337,4.8171,5.5654,6.9487,8.8958,13.3184,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0113.bmp,0,7,1,13,2.9163,1.6462,5.9211,1.3062,12.5638,2.9212,3.0328,3.1097,3.3028,3.7027,4.3355,5.7142,6.5742,8.6748,10.5087,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0114.bmp,1,7,1,13,5.5978,3.9958,16.449,8.3089,6.1849,5.5389,5.6648,5.4222,5.7733,5.5924,6.1217,7.7591,8.1989,10.6126,11.725,13,13,13,13,13,13,13,13,13,13,13,13,12,12,13
01_13_07_01_0115.bmp,1,7,1,13,5.288,4.0221,14.4461,7.5947,6.3069,5.2275,5.4121,5.4557,5.4124,5.6856,6.3521,6.8027,8.2312,9.3859,11.8548,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13
01_13_07_01_0116.bmp,1,7,1,13,5.3399,3.7788,13.3753,7.7681,5.4541,5.2946,5.3278,5.2563,5.5946,6.1175,6.2164,6.9067,8.0583,9.9031,11.747,13,13,13,13,15,13,13,13,13,13,13,12,13,12,12
01_13_07_01_0118.bmp,0,7,1,13,3.4077,3.1108,12.044,4.3106,6.2975,3.4286,3.3829,3.7715,3.5341,4.0811,3.6611,4.7194,5.9986,7.1199,8.8231,12,31,32,12,13,12,12,12,12,12,12,12,12,40,4
01_13_07_01_0119.bmp,1,7,1,13,5.1532,3.7636,12.7942,7.5503,5.297,5.1766,5.1884,5.1949,5.1723,5.2403,5.9568,7.1137,8.5281,9.9121,11.6439,13,13,13,13,15,13,13,13,13,13,13,13,13,12,13
01_13_07_01_0121.bmp,0,7,1,13,3.6267,3.3888,10.343,3.5913,4.2679,3.5377,3.6335,3.457,3.4452,4.7485,4.3558,5.5177,6.3381,8.1006,10.3813,12,13,13,4,13,12,12,12,12,12,12,12,12,12,40
01_13_07_01_0123.bmp,0,7,1,13,4.0123,3.9668,8.8502,2.7596,6.6749,3.912,3.8252,3.9987,4.4365,4.299,4.8221,5.4864,6.0714,8.1776,11.1925,12,13,13,12,13,12,12,12,13,13,12,13,12,13,40
01_13_07_01_0125.bmp,0,7,1,13,3.7611,4.2579,9.5355,0.6325,4.5686,3.8655,3.8038,3.9288,4.2554,4.2948,5.0534,6.1259,6.7733,8.1566,10.4316,13,13,13,4,13,13,13,13,13,13,13,13,13,40,13
01_13_07_01_0130.bmp,0,7,1,13,2.8446,3.538,11.1841,0.0,3.0332,2.9517,2.9052,3.1427,3.2765,3.6371,4.1146,5.1237,6.235,8.426,11.5402,32,13,13,38,32,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0131.bmp,0,7,1,13,1.9816,2.8642,11.256,0.0,2.2724,1.9939,1.9924,2.2473,2.6704,3.2794,3.9924,5.3005,6.3699,8.8032,10.6578,32,13,13,38,32,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0132.bmp,0,7,1,13,1.8957,2.7523,11.5883,0.0,1.9792,1.8837,2.1017,2.0992,2.6564,2.8085,3.7665,5.2612,6.4046,8.6617,10.1686,13,13,13,32,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0134.bmp,0,7,1,13,1.5211,2.2927,12.7178,0.0,1.7778,1.6246,1.7894,1.9006,2.5026,3.3606,3.7951,5.2839,6.9541,8.5781,10.6678,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0140.bmp,1,7,1,13,4.8639,3.285,16.6327,7.2948,6.9841,4.9346,5.0034,5.0954,5.135,5.3242,5.8702,6.4575,7.9538,9.6563,12.6853,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0141.bmp,1,7,1,13,4.9787,3.2162,15.2056,7.216,7.8749,4.9197,4.9974,5.0961,5.1625,5.398,6.0999,7.0386,8.0283,9.7131,12.401,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_07_01_0143.bmp,1,7,1,13,4.7877,3.1285,16.3604,7.1077,8.2477,4.8008,4.8964,4.9631,4.9038,5.1935,5.6029,6.7035,7.5692,9.9969,13.3478,13,13,13,13,13,13,13,13,13,13,13,13,13,13,40
