filename,occ,ch,sev,sigma,true,b,c,e,branch,pred_va,pred_vb,pred_dcp,pred_adair,pred_clahe,pred_passthrough
01_13_12_03_0108.bmp,0,12,3,0,13,0.57046,0.20318,0.0699,stretch,13,13,13,13,13,13
01_13_12_03_0109.bmp,1,12,3,0,13,0.53895,0.08493,0.07478,clahe,25,13,13,13,25,31
01_13_12_03_0111.bmp,0,12,3,0,13,0.55089,0.18129,0.04885,stretch,13,13,13,13,13,13
01_13_12_03_0113.bmp,0,12,3,0,13,0.54898,0.1702,0.02154,stretch,13,13,13,13,13,13
01_13_12_03_0113.bmp,1,12,3,0,13,0.53872,0.1172,0.19271,passthrough,13,13,13,13,13,13
01_13_12_03_0114.bmp,1,12,3,0,13,0.54329,0.11797,0.13889,passthrough,12,12,13,13,25,12
01_13_12_03_0115.bmp,1,12,3,0,13,0.55225,0.11954,0.09722,passthrough,31,31,13,13,13,31
01_13_12_03_0116.bmp,1,12,3,0,13,0.54821,0.11511,0.07639,passthrough,31,31,13,13,13,31
01_13_12_03_0118.bmp,0,12,3,0,13,0.50094,0.09319,0.0,clahe,25,13,13,13,25,31
01_13_12_03_0118.bmp,1,12,3,0,13,0.54161,0.1091,0.09896,passthrough,31,31,13,13,1,31
01_13_12_03_0119.bmp,1,12,3,0,13,0.54362,0.11022,0.07986,passthrough,31,31,13,13,13,31
01_13_12_03_0121.bmp,0,12,3,0,13,0.492,0.10002,0.15185,clahe,25,13,13,13,25,32
01_13_12_03_0123.bmp,0,12,3,0,13,0.48784,0.09865,0.14506,clahe,25,13,13,13,25,31
01_13_12_03_0125.bmp,0,12,3,0,13,0.47833,0.09481,0.10431,clahe,13,13,13,13,13,32
01_13_12_03_0128.bmp,0,12,3,0,13,0.47315,0.09018,0.09043,clahe,13,13,13,13,13,32
01_13_12_03_0130.bmp,0,12,3,0,13,0.47168,0.08972,0.09231,clahe,13,13,13,13,13,32
01_13_12_03_0130.bmp,1,12,3,0,13,0.53945,0.11035,0.07356,passthrough,31,31,13,13,13,31
01_13_12_03_0131.bmp,0,12,3,0,13,0.47097,0.08993,0.08571,clahe,13,13,13,13,13,32
01_13_12_03_0132.bmp,0,12,3,0,13,0.47206,0.09197,0.08571,clahe,13,13,13,13,13,32
01_13_12_03_0134.bmp,0,12,3,0,13,0.46898,0.09111,0.07675,clahe,13,13,13,13,13,32
01_13_12_03_0140.bmp,1,12,3,0,13,0.54454,0.10727,0.06694,stretch,13,13,13,13,13,13
01_13_12_03_0141.bmp,0,12,3,0,13,0.47768,0.10576,0.06913,clahe,13,13,13,13,13,13
01_13_12_03_0141.bmp,1,12,3,0,13,0.54708,0.1065,0.06825,stretch,13,13,13,13,13,13
01_13_12_03_0142.bmp,1,12,3,0,13,0.54831,0.10486,0.06781,clahe,13,13,13,13,13,13
01_13_12_03_0143.bmp,1,12,3,0,13,0.54818,0.1044,0.07353,clahe,13,13,13,13,13,13
01_13_12_03_0144.bmp,0,12,3,0,13,0.46376,0.09488,0.04255,clahe,13,13,13,13,13,32
01_13_12_03_0144.bmp,1,12,3,0,13,0.5465,0.10296,0.0774,clahe,13,13,13,13,13,13
01_13_12_03_0148.bmp,0,12,3,0,13,0.46833,0.10768,0.05044,stretch,13,13,13,13,13,13
01_13_12_03_0150.bmp,1,12,3,0,13,0.54829,0.10644,0.06081,stretch,13,13,13,13,13,13
01_13_12_03_0151.bmp,0,12,3,0,13,0.46454,0.10809,0.04624,stretch,13,13,13,13,13,13
01_13_12_03_0152.bmp,0,12,3,0,13,0.46439,0.10945,0.04497,stretch,13,13,13,13,13,13
01_13_12_03_0153.bmp,1,12,3,0,13,0.55257,0.10636,0.05495,stretch,13,13,13,13,13,13
01_13_12_03_0155.bmp,0,12,3,0,13,0.46557,0.11352,0.04175,stretch,13,13,13,13,13,13
01_13_12_03_0155.bmp,1,12,3,0,13,0.55626,0.10521,0.06695,clahe,13,13,13,13,13,13
01_13_12_03_0156.bmp,0,12,3,0,13,0.46349,0.11311,0.03749,stretch,13,13,13,13,13,13
01_13_12_03_0158.bmp,0,12,3,0,13,0.46365,0.11458,0.03451,stretch,13,13,13,13,13,13
01_13_12_03_0159.bmp,0,12,3,0,13,0.4651,0.11682,0.03145,stretch,13,13,13,13,13,13
01_13_12_03_0160.bmp,1,12,3,0,13,0.55815,0.10537,0.0668,clahe,13,13,13,13,13,13
01_13_12_03_0161.bmp,0,12,3,0,13,0.46714,0.12262,0.03139,stretch,13,13,13,13,13,13
01_13_12_03_0163.bmp,1,12,3,0,13,0.56092,0.10551,0.06085,clahe,13,13,13,13,13,13
01_13_12_03_0164.bmp,1,12,3,0,13,0.56128,0.1055,0.05754,clahe,13,13,13,13,13,13
01_13_12_03_0168.bmp,1,12,3,0,13,0.56232,0.10446,0.05622,clahe,13,13,13,13,13,13
01_13_12_03_0169.bmp,0,12,3,0,13,0.50449,0.06877,0.0,clahe,1,13,13,13,1,31
01_13_12_03_0170.bmp,1,12,3,0,13,0.56462,0.10438,0.05075,clahe,13,13,13,13,13,13
01_13_12_03_0172.bmp,1,12,3,0,13,0.5653,0.1028,0.07099,clahe,13,13,13,13,13,13
01_13_12_03_0173.bmp,1,12,3,0,13,0.53865,0.11216,0.07697,passthrough,13,13,13,13,13,13
01_13_12_03_0174.bmp,1,12,3,0,13,0.50871,0.09794,0.06066,clahe,13,13,13,13,13,13
01_13_12_03_0176.bmp,1,12,3,0,13,0.56472,0.10363,0.05372,clahe,13,13,13,13,13,13
01_13_12_03_0177.bmp,1,12,3,0,13,0.56559,0.10481,0.07753,clahe,13,13,13,13,13,13
01_13_12_03_0178.bmp,0,12,3,0,13,0.50677,0.07213,0.0,clahe,11,13,13,13,11,31
01_13_12_03_0179.bmp,1,12,3,0,13,0.56717,0.10718,0.0812,passthrough,13,13,13,13,13,13
01_13_12_03_0181.bmp,0,12,3,0,13,0.50897,0.07487,0.0,clahe,1,13,13,13,1,31
01_13_12_03_0181.bmp,1,12,3,0,13,0.569,0.1082,0.0696,stretch,13,13,13,13,13,13
01_13_12_03_0182.bmp,0,12,3,0,13,0.51046,0.07108,0.0,clahe,1,13,13,13,1,31
01_13_12_03_0184.bmp,0,12,3,0,13,0.51162,0.07389,0.0,clahe,42,13,13,13,42,31
01_13_12_03_0184.bmp,1,12,3,0,13,0.56909,0.10857,0.07387,passthrough,13,13,13,13,13,13
01_13_12_03_0185.bmp,1,12,3,0,13,0.56951,0.10844,0.07753,passthrough,13,13,13,13,13,13
01_13_12_03_0186.bmp,0,12,3,0,13,0.51162,0.07482,0.0,clahe,1,13,13,13,1,31
01_13_12_03_0187.bmp,0,12,3,0,13,0.51162,0.07812,0.0,clahe,1,13,13,13,1,31
01_13_12_03_0188.bmp,0,12,3,0,13,0.51194,0.07414,0.0,clahe,13,13,13,13,13,31
01_13_12_03_0189.bmp,0,12,3,0,13,0.51257,0.0741,0.0,clahe,1,13,13,13,1,31
01_13_12_03_0190.bmp,0,12,3,0,13,0.51298,0.07597,0.0,clahe,1,13,13,13,1,31
01_13_12_03_0192.bmp,0,12,3,0,13,0.51405,0.07568,0.0,clahe,10,13,13,13,10,31
01_13_12_03_0193.bmp,1,12,3,0,13,0.57071,0.10877,0.09096,passthrough,13,13,13,13,13,13
01_13_12_03_0194.bmp,0,12,3,0,13,0.51396,0.07855,0.0,clahe,1,13,13,13,1,31
01_13_12_03_0196.bmp,0,12,3,0,13,0.51337,0.08304,0.0,clahe,1,13,13,13,1,31
01_13_12_03_0196.bmp,1,12,3,0,13,0.5713,0.10845,0.08669,passthrough,13,13,13,13,13,13
01_13_12_03_0197.bmp,0,12,3,0,13,0.51304,0.08238,0.0,clahe,1,13,13,13,1,31
01_13_12_03_0199.bmp,0,12,3,0,13,0.5095,0.08458,0.20833,clahe,25,13,13,13,25,31
01_13_12_03_0199.bmp,1,12,3,0,13,0.57188,0.10998,0.08974,passthrough,13,13,13,13,13,13
01_13_12_03_0200.bmp,1,12,3,0,13,0.57214,0.10956,0.09158,passthrough,13,13,13,13,13,13
01_13_12_03_0201.bmp,1,12,3,0,13,0.57193,0.10985,0.07631,passthrough,13,13,13,13,13,13
01_13_12_03_0204.bmp,0,12,3,0,13,0.51657,0.08396,0.06548,clahe,13,13,13,13,13,31
01_13_12_03_0204.bmp,1,12,3,0,13,0.57236,0.11011,0.08242,passthrough,13,13,13,13,13,13
01_13_12_03_0205.bmp,0,12,3,0,13,0.51744,0.08579,0.07143,clahe,12,13,13,13,12,31
01_13_12_03_0205.bmp,1,12,3,0,13,0.57305,0.10977,0.09158,passthrough,13,13,13,13,13,13
01_13_12_03_0206.bmp,1,12,3,0,13,0.57241,0.10924,0.05678,stretch,13,13,13,13,13,13
01_13_12_03_0207.bmp,1,12,3,0,13,0.57234,0.10934,0.0812,passthrough,13,13,13,13,13,13
01_13_12_03_0208.bmp,0,12,3,0,13,0.50601,0.08415,0.16176,clahe,13,12,12,13,13,31
01_13_12_03_0209.bmp,1,12,3,0,13,0.57175,0.11012,0.0873,passthrough,13,13,13,13,13,13
01_13_12_03_0210.bmp,0,12,3,0,13,0.50908,0.08312,0.05556,clahe,25,13,13,13,25,31
01_13_12_03_0210.bmp,1,12,3,0,13,0.572,0.10929,0.08425,passthrough,13,13,13,13,13,13
01_13_12_03_0211.bmp,0,12,3,0,13,0.50285,0.08104,0.13932,clahe,13,13,13,13,13,31
01_13_12_03_0212.bmp,0,12,3,0,13,0.50611,0.07561,0.0,clahe,1,13,13,13,1,31
01_13_12_03_0212.bmp,1,12,3,0,13,0.57183,0.10842,0.08425,passthrough,13,13,13,13,13,13
01_13_12_03_0213.bmp,0,12,3,0,13,0.50963,0.07932,0.06944,clahe,16,12,12,13,16,31
01_13_12_03_0214.bmp,0,12,3,0,13,0.50022,0.07564,0.0,clahe,1,13,13,13,1,31
01_13_12_03_0214.bmp,1,12,3,0,13,0.57184,0.10864,0.08181,passthrough,13,13,13,13,13,13
01_13_12_03_0217.bmp,1,12,3,0,13,0.57119,0.10821,0.08303,passthrough,13,13,13,13,13,13
01_13_12_03_0218.bmp,0,12,3,0,13,0.50821,0.10221,0.1008,clahe,13,13,13,13,13,13
01_13_12_03_0218.bmp,1,12,3,0,13,0.57177,0.10897,0.09219,passthrough,13,13,13,13,13,13
01_13_12_03_0220.bmp,0,12,3,0,13,0.50706,0.10642,0.10036,passthrough,13,13,13,13,13,13
01_13_12_03_0221.bmp,1,12,3,0,13,0.57187,0.10896,0.08791,passthrough,13,13,13,13,13,13
01_13_12_03_0222.bmp,0,12,3,0,13,0.50651,0.10804,0.09591,passthrough,13,13,13,13,13,13
01_13_12_03_0222.bmp,1,12,3,0,13,0.57233,0.10812,0.13675,passthrough,13,13,13,13,13,13
01_13_12_03_0223.bmp,1,12,3,0,13,0.5721,0.10836,0.08181,passthrough,13,13,13,13,13,13
01_13_12_03_0225.bmp,1,12,3,0,13,0.57199,0.10803,0.09219,passthrough,13,13,13,13,13,13
01_13_12_03_0227.bmp,0,12,3,0,13,0.50325,0.11028,0.07473,passthrough,13,13,13,13,13,13
01_13_12_03_0230.bmp,1,12,3,0,13,0.58249,0.11455,0.13858,passthrough,13,13,13,13,13,13
01_13_12_03_0231.bmp,0,12,3,0,13,0.49527,0.11413,0.06231,stretch,13,13,13,13,13,13
01_13_12_03_0232.bmp,1,12,3,0,13,0.58471,0.11567,0.14591,passthrough,13,13,13,13,13,13
01_13_12_03_0235.bmp,0,12,3,0,13,0.49278,0.12266,0.06216,stretch,13,13,13,13,13,13
01_13_12_03_0236.bmp,0,12,3,0,13,0.49884,0.1301,0.06409,stretch,13,13,13,13,13,13
01_13_12_03_0237.bmp,0,12,3,0,13,0.5053,0.13037,0.07422,passthrough,13,13,13,13,13,13
01_13_12_03_0238.bmp,0,12,3,0,13,0.50997,0.13521,0.07917,passthrough,13,13,13,13,13,13
01_13_12_03_0238.bmp,1,12,3,0,13,0.58107,0.11425,0.11111,passthrough,13,13,13,13,13,13
01_13_12_03_0239.bmp,0,12,3,0,13,0.51002,0.14022,0.06923,stretch,13,13,13,13,13,13
01_13_12_03_0240.bmp,0,12,3,0,13,0.5137,0.14866,0.05882,stretch,13,13,13,13,13,13
01_13_12_03_0241.bmp,0,12,3,0,13,0.51884,0.15149,0.07229,stretch,13,13,13,13,13,13
01_13_12_03_0242.bmp,0,12,3,0,13,0.51633,0.15061,0.06827,stretch,13,13,13,13,13,13
01_13_12_03_0242.bmp,1,12,3,0,13,0.57898,0.11327,0.08974,passthrough,13,13,13,13,13,13
01_13_12_03_0243.bmp,0,12,3,0,13,0.51279,0.15513,0.0589,stretch,13,13,13,13,13,13
01_13_12_03_0246.bmp,0,12,3,0,13,0.49336,0.14203,0.06153,stretch,13,13,14,14,13,13
01_13_12_03_0248.bmp,1,12,3,0,13,0.57755,0.11205,0.1453,passthrough,13,13,13,13,13,13
01_13_12_03_0249.bmp,0,12,3,0,13,0.5081,0.14748,0.03935,stretch,13,13,13,13,13,13
01_13_12_03_0249.bmp,1,12,3,0,13,0.57739,0.11228,0.14286,passthrough,13,13,13,13,13,13
01_13_12_03_0252.bmp,0,12,3,0,13,0.51319,0.15153,0.04379,stretch,13,13,13,13,13,13
01_13_12_03_0254.bmp,1,12,3,0,13,0.57745,0.11124,0.14347,passthrough,13,13,13,13,13,13
01_13_12_03_0256.bmp,0,12,3,0,13,0.51049,0.14939,0.04018,stretch,13,13,13,13,13,13
01_13_12_03_0257.bmp,0,12,3,0,13,0.51049,0.14801,0.04171,stretch,13,13,13,13,13,13
01_13_12_03_0258.bmp,1,12,3,0,13,0.57722,0.1111,0.11416,passthrough,13,13,13,13,13,13
01_13_12_03_0260.bmp,1,12,3,0,13,0.57684,0.11166,0.13309,passthrough,13,13,13,13,13,13
01_13_12_03_0262.bmp,1,12,3,0,13,0.57713,0.11091,0.1398,passthrough,13,13,13,13,13,13
01_13_12_03_0267.bmp,0,12,3,0,13,0.51067,0.12885,0.02723,stretch,13,13,13,13,13,13
01_13_12_03_0267.bmp,1,12,3,0,13,0.57716,0.11121,0.13065,passthrough,13,13,13,13,13,13
01_13_12_03_0268.bmp,1,12,3,0,13,0.5771,0.11172,0.14469,passthrough,13,13,13,13,13,13
01_13_12_03_0269.bmp,0,12,3,0,13,0.50455,0.12251,0.01703,stretch,13,13,13,13,13,13
01_13_12_03_0275.bmp,0,12,3,0,13,0.57715,0.11207,0.14103,passthrough,13,13,13,13,13,13
01_13_12_03_0277.bmp,0,12,3,0,13,0.5772,0.11166,0.1221,passthrough,13,13,13,13,13,13
01_13_12_03_0279.bmp,0,12,3,0,13,0.57688,0.11056,0.13492,passthrough,13,13,13,13,13,13
01_13_12_03_0281.bmp,0,12,3,0,13,0.57696,0.1107,0.0757,passthrough,13,13,13,13,13,13
01_13_12_03_0285.bmp,0,12,3,0,13,0.57682,0.11114,0.08364,passthrough,13,13,13,13,13,13
01_13_12_03_0286.bmp,0,12,3,0,13,0.57678,0.11053,0.0873,passthrough,13,13,13,13,13,13
01_13_12_03_0287.bmp,0,12,3,0,13,0.57669,0.11145,0.13187,passthrough,13,13,13,13,13,13
01_13_12_03_0290.bmp,0,12,3,0,13,0.57469,0.10974,0.13736,passthrough,13,13,13,13,13,13
01_13_12_03_0291.bmp,0,12,3,0,13,0.57311,0.1087,0.13431,passthrough,13,13,13,13,13,13
01_13_12_03_0299.bmp,0,12,3,0,13,0.57019,0.1056,0.06532,clahe,13,13,13,13,13,13
01_13_12_03_0302.bmp,0,12,3,0,13,0.5665,0.10204,0.07871,clahe,13,13,13,13,13,13
01_13_12_03_0305.bmp,0,12,3,0,13,0.56307,0.09963,0.07633,clahe,13,13,13,13,13,13
01_13_12_03_0306.bmp,0,12,3,0,13,0.56297,0.09991,0.05128,clahe,13,13,13,13,13,13
01_13_12_03_0308.bmp,0,12,3,0,13,0.56274,0.09842,0.05069,clahe,13,13,13,13,13,13
01_13_12_03_0320.bmp,0,12,3,0,13,0.55993,0.10488,0.05849,clahe,13,13,13,13,13,13
01_13_12_03_0325.bmp,0,12,3,0,13,0.56908,0.12716,0.0712,stretch,13,13,13,13,13,13
01_13_12_03_0328.bmp,0,12,3,0,13,0.56647,0.12541,0.04431,stretch,13,13,13,13,13,13
01_13_12_03_0329.bmp,0,12,3,0,13,0.56581,0.1286,0.04287,stretch,13,13,13,13,13,13
01_13_12_03_0332.bmp,0,12,3,0,13,0.56671,0.13332,0.04697,stretch,13,13,13,13,13,13
01_13_12_03_0339.bmp,0,12,3,0,13,0.57638,0.14773,0.1086,passthrough,13,13,13,13,13,13
01_13_12_03_0340.bmp,0,12,3,0,13,0.58014,0.14965,0.12977,passthrough,13,13,13,13,13,13
01_13_12_03_0343.bmp,0,12,3,0,13,0.57782,0.14803,0.11838,passthrough,13,13,13,13,13,13
01_13_12_03_0347.bmp,0,12,3,0,13,0.57649,0.15341,0.1181,passthrough,13,13,13,13,13,13
01_13_12_03_0350.bmp,0,12,3,0,13,0.5664,0.15476,0.08035,passthrough,13,13,13,13,13,13
01_13_12_03_0352.bmp,0,12,3,0,13,0.54907,0.13999,0.07782,passthrough,13,13,13,13,13,13
01_13_12_03_0353.bmp,0,12,3,0,13,0.54174,0.13215,0.06997,stretch,13,13,13,13,13,13
01_13_12_03_0354.bmp,0,12,3,0,13,0.53177,0.12664,0.06019,stretch,13,13,13,13,13,13
01_13_12_03_0355.bmp,0,12,3,0,13,0.52418,0.11584,0.05598,stretch,13,13,13,13,13,13
01_13_12_03_0357.bmp,0,12,3,0,13,0.51641,0.12198,0.09031,passthrough,13,13,13,13,13,13
01_13_12_03_0358.bmp,0,12,3,0,13,0.5149,0.12935,0.10093,passthrough,13,13,13,13,13,13
01_13_12_03_0360.bmp,0,12,3,0,13,0.51706,0.14183,0.06708,stretch,13,13,13,13,13,13
01_13_12_03_0363.bmp,0,12,3,0,13,0.5136,0.14943,0.04898,stretch,13,13,13,13,13,13
01_13_12_03_0367.bmp,0,12,3,0,13,0.51572,0.15665,0.05455,stretch,13,13,13,15,13,13
01_13_12_03_0372.bmp,0,12,3,0,13,0.49625,0.13525,0.03489,stretch,13,13,13,13,13,13
01_13_12_03_0373.bmp,0,12,3,0,13,0.49447,0.12974,0.03241,stretch,13,13,13,13,13,13
01_13_12_03_0376.bmp,0,12,3,0,13,0.49838,0.14461,0.04127,stretch,13,13,13,13,13,13
01_13_12_03_0379.bmp,0,12,3,0,13,0.50303,0.15435,0.04322,stretch,13,13,13,13,13,13
01_13_12_03_0381.bmp,0,12,3,0,13,0.52207,0.16407,0.05461,stretch,13,13,13,13,13,13
01_13_12_03_0384.bmp,0,12,3,0,13,0.53073,0.15791,0.05266,stretch,13,13,15,15,13,13
01_13_12_03_0387.bmp,0,12,3,0,13,0.52124,0.08154,0.19835,clahe,42,13,13,32,42,31
01_13_12_03_0388.bmp,0,12,3,0,13,0.52082,0.08419,0.2314,clahe,42,15,15,32,42,31
01_13_12_03_0390.bmp,0,12,3,0,13,0.52342,0.08871,0.22314,clahe,11,13,13,13,11,31
01_13_12_03_0391.bmp,0,12,3,0,13,0.52102,0.09563,0.14876,clahe,42,18,18,13,42,31
01_13_12_03_0395.bmp,0,12,3,0,13,0.52436,0.10376,0.2562,clahe,42,13,13,13,42,31
01_13_12_03_0396.bmp,0,12,3,0,13,0.52646,0.09713,0.22314,clahe,13,13,13,13,13,31
01_13_12_03_0402.bmp,0,12,3,0,13,0.54215,0.09033,0.1157,clahe,42,13,13,32,42,31
01_13_12_03_0407.bmp,0,12,3,0,13,0.52831,0.0937,0.19835,clahe,11,13,13,32,11,31
01_13_12_03_0409.bmp,0,12,3,0,13,0.53725,0.08716,0.2562,clahe,11,18,18,13,11,31
01_13_12_03_0414.bmp,0,12,3,0,13,0.51726,0.10852,0.23967,passthrough,31,31,13,13,13,31
01_13_12_03_0423.bmp,0,12,3,0,13,0.52692,0.12954,0.22314,passthrough,31,31,13,13,11,31
01_13_12_03_0424.bmp,0,12,3,0,13,0.53042,0.13218,0.23967,passthrough,13,13,13,13,11,13
01_13_12_03_0426.bmp,0,12,3,0,13,0.53612,0.13873,0.2314,passthrough,31,31,13,13,13,31
01_13_12_03_0427.bmp,0,12,3,0,13,0.53502,0.13938,0.20661,passthrough,36,36,13,13,13,36
01_13_12_03_0428.bmp,0,12,3,0,13,0.53852,0.14173,0.21488,passthrough,31,31,13,13,13,31
01_13_12_03_0434.bmp,0,12,3,0,13,0.52329,0.12738,0.18095,passthrough,13,13,13,13,42,13
01_13_12_03_0437.bmp,0,12,3,0,13,0.52984,0.12312,0.18571,passthrough,13,13,13,13,13,13
01_13_12_03_0438.bmp,0,12,3,0,13,0.5293,0.12209,0.20476,passthrough,13,13,13,13,25,13
01_13_12_03_0443.bmp,0,12,3,0,13,0.51488,0.12239,0.15972,passthrough,13,13,13,13,13,13
01_13_12_03_0445.bmp,0,12,3,0,13,0.51269,0.12873,0.18382,passthrough,12,12,13,13,12,12
01_13_12_03_0446.bmp,0,12,3,0,13,0.51675,0.12766,0.1875,passthrough,13,13,13,13,13,13
01_13_12_03_0447.bmp,0,12,3,0,13,0.5235,0.12722,0.19922,passthrough,13,13,13,13,1,13
01_13_12_03_0449.bmp,0,12,3,0,13,0.51744,0.1266,0.16718,passthrough,13,13,13,13,13,13
01_13_12_03_0451.bmp,0,12,3,0,13,0.51135,0.12506,0.14286,passthrough,13,13,13,13,13,13
01_13_12_03_0455.bmp,0,12,3,0,13,0.51022,0.12329,0.12391,passthrough,13,13,13,13,13,13
01_13_12_03_0460.bmp,0,12,3,0,13,0.5377,0.12452,0.13261,passthrough,13,13,13,13,13,13
01_13_12_03_0463.bmp,0,12,3,0,13,0.54261,0.13996,0.16403,passthrough,13,13,13,13,13,13
01_13_12_03_0464.bmp,0,12,3,0,13,0.54914,0.15362,0.16798,passthrough,13,13,13,15,13,13
01_13_12_03_0467.bmp,0,12,3,0,13,0.53943,0.16184,0.14963,passthrough,13,13,13,13,13,13
01_13_12_03_0471.bmp,0,12,3,0,13,0.52373,0.16582,0.0954,passthrough,13,13,13,13,13,13
01_13_12_03_0474.bmp,0,12,3,0,13,0.51665,0.15082,0.08428,passthrough,13,13,13,13,13,13
01_13_12_03_0477.bmp,0,12,3,0,13,0.52118,0.14642,0.0983,passthrough,13,13,13,13,13,13
01_13_12_03_0478.bmp,0,12,3,0,13,0.5146,0.14299,0.09544,passthrough,13,13,13,13,13,13
01_13_12_03_0480.bmp,0,12,3,0,13,0.50698,0.14255,0.09163,passthrough,13,13,13,13,13,13
01_13_12_03_0488.bmp,0,12,3,0,13,0.50156,0.13,0.06889,stretch,13,13,13,13,13,13
01_13_12_03_0491.bmp,0,12,3,0,13,0.51619,0.1375,0.0886,passthrough,13,13,13,13,13,13
01_13_12_03_0493.bmp,0,12,3,0,13,0.51287,0.13589,0.0922,passthrough,13,13,13,13,13,13
01_13_12_03_0495.bmp,0,12,3,0,13,0.50819,0.13307,0.06901,stretch,13,13,13,13,13,13
01_13_12_03_0502.bmp,0,12,3,0,13,0.50731,0.13857,0.05139,stretch,13,13,13,13,13,13
01_13_12_03_0503.bmp,0,12,3,0,13,0.50737,0.13696,0.04938,stretch,13,13,13,13,13,13
01_13_12_03_0505.bmp,0,12,3,0,13,0.51154,0.13635,0.03196,stretch,13,13,13,13,13,13
01_13_12_03_0508.bmp,0,12,3,0,13,0.50452,0.14001,0.03038,stretch,13,13,13,13,13,13
01_13_12_03_0509.bmp,0,12,3,0,13,0.50952,0.13774,0.03352,stretch,13,13,13,13,13,13
01_13_12_03_0513.bmp,0,12,3,0,13,0.51873,0.13001,0.02177,stretch,13,13,13,13,13,13
01_13_12_03_0514.bmp,0,12,3,0,13,0.50606,0.12489,0.01901,stretch,13,13,13,13,13,13
01_13_12_03_0515.bmp,0,12,3,0,13,0.5011,0.11948,0.01389,stretch,13,13,13,8,13,13
01_13_12_03_0517.bmp,0,12,3,0,13,0.52867,0.08661,0.22378,clahe,42,13,13,32,42,31
01_13_12_03_0521.bmp,0,12,3,0,13,0.52033,0.07659,0.12587,clahe,11,13,13,32,11,31
01_13_12_03_0523.bmp,0,12,3,0,13,0.49857,0.09466,0.12368,clahe,1,13,13,13,1,31
01_13_12_03_0525.bmp,0,12,3,0,13,0.5121,0.10127,0.15461,clahe,13,13,13,13,13,31
01_13_12_03_0526.bmp,0,12,3,0,13,0.51603,0.07561,0.0,clahe,42,13,13,32,42,31
01_13_12_03_0532.bmp,0,12,3,0,13,0.51526,0.07314,0.15385,clahe,42,12,12,32,42,32
01_13_12_03_0534.bmp,0,12,3,0,13,0.51754,0.0734,0.0,clahe,42,13,13,13,42,31
01_13_12_03_0535.bmp,0,12,3,0,13,0.54372,0.11215,0.04861,stretch,13,13,13,13,13,12
01_13_12_03_0536.bmp,0,12,3,0,13,0.5168,0.07283,0.13986,clahe,42,13,13,32,42,32
01_13_12_03_0538.bmp,0,12,3,0,13,0.51916,0.07058,0.0,clahe,11,11,11,32,11,31
01_13_12_03_0539.bmp,0,12,3,0,13,0.54832,0.1087,0.24444,passthrough,31,31,13,13,13,31
01_13_12_03_0540.bmp,0,12,3,0,13,0.51927,0.07461,0.16783,clahe,13,13,13,32,13,32
01_13_12_03_0547.bmp,0,12,3,0,13,0.5501,0.1001,0.22569,clahe,13,15,15,13,13,31
01_13_12_03_0550.bmp,0,12,3,0,13,0.51628,0.06683,0.0,clahe,11,13,13,13,11,31
01_13_12_03_0551.bmp,0,12,3,0,13,0.54278,0.10137,0.25163,clahe,13,13,13,13,13,31
01_13_12_03_0554.bmp,0,12,3,0,13,0.51841,0.07449,0.14685,clahe,42,16,16,32,42,31
01_13_12_03_0555.bmp,0,12,3,0,13,0.54153,0.10599,0.20988,clahe,12,13,13,13,12,31
01_13_12_03_0560.bmp,0,12,3,0,13,0.52143,0.07138,0.0,clahe,42,13,13,13,42,31
01_13_12_03_0561.bmp,0,12,3,0,13,0.53825,0.09982,0.15278,clahe,13,13,13,13,13,31
01_13_12_03_0562.bmp,0,12,3,0,13,0.5228,0.06812,0.0,clahe,10,13,13,32,10,31
01_13_12_03_0563.bmp,0,12,3,0,13,0.53746,0.10037,0.14815,clahe,13,13,13,13,13,31
01_13_12_03_0569.bmp,0,12,3,0,13,0.52659,0.10181,0.13712,clahe,13,13,13,13,13,13
01_13_12_03_0574.bmp,0,12,3,0,13,0.50207,0.07949,0.0,clahe,13,13,13,13,13,31
01_13_12_03_0575.bmp,0,12,3,0,13,0.52092,0.10184,0.1507,clahe,13,13,13,15,13,13
01_13_12_03_0576.bmp,0,12,3,0,13,0.50075,0.07954,0.0,clahe,1,13,13,13,1,32
01_13_12_03_0577.bmp,0,12,3,0,13,0.52283,0.09897,0.14176,clahe,13,13,13,15,13,13
01_13_12_03_0579.bmp,0,12,3,0,13,0.52915,0.10745,0.1257,passthrough,13,13,13,15,13,13
01_13_12_03_0581.bmp,0,12,3,0,13,0.52387,0.10449,0.15339,clahe,13,13,13,15,13,13
01_13_12_03_0583.bmp,0,12,3,0,13,0.52059,0.0976,0.09631,clahe,13,13,13,15,13,13
01_13_12_03_0584.bmp,0,12,3,0,13,0.49658,0.08133,0.16742,clahe,13,13,13,13,13,32
01_13_12_03_0588.bmp,0,12,3,0,13,0.49183,0.08626,0.0,clahe,12,13,13,13,12,32
01_13_12_03_0589.bmp,0,12,3,0,13,0.50891,0.09662,0.07765,clahe,13,13,13,15,13,13
01_13_12_03_0591.bmp,0,12,3,0,13,0.50957,0.09645,0.08333,clahe,13,13,13,13,13,13
01_13_12_03_0600.bmp,0,12,3,0,13,0.50679,0.10354,0.08726,clahe,13,13,13,13,13,13
01_13_12_03_0605.bmp,0,12,3,0,13,0.50928,0.11282,0.11467,passthrough,13,13,13,13,13,13
