filename,occ,ch,sev,sigma,true,sigma_hat,sigma_added,c_raw,c_rob,br_pub,br_c1,br_c2,pred_VA,pred_VB,pred_C1_clahe,pred_C1_dcp,pred_C2_clahe,pred_C2_dcp,pred_dcp,pred_adair,pred_passthrough
01_13_12_03_0029.bmp,0,12,3,0,13,2.383,0.0,0.12425,0.12425,passthrough,passthrough,passthrough,38,38,38,38,38,38,13,13,38
01_13_12_03_0029.bmp,1,12,3,0,13,1.703,0.0,0.15332,0.15332,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0031.bmp,1,12,3,0,13,1.507,0.0,0.14401,0.14401,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0032.bmp,1,12,3,0,13,1.72,0.0,0.14816,0.14816,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0037.bmp,1,12,3,0,13,1.515,0.0,0.15521,0.15521,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0040.bmp,1,12,3,0,13,1.505,0.0,0.15646,0.15646,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0042.bmp,0,12,3,0,13,2.537,0.205,0.13783,0.13782,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0043.bmp,1,12,3,0,13,1.461,0.0,0.15344,0.15344,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0044.bmp,1,12,3,0,13,1.334,0.0,0.15435,0.15435,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0045.bmp,1,12,3,0,13,1.483,0.0,0.15393,0.15393,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0046.bmp,0,12,3,0,13,2.059,0.0,0.14502,0.14502,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0046.bmp,1,12,3,0,13,1.352,0.0,0.15471,0.15471,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0047.bmp,0,12,3,0,13,1.747,0.0,0.14403,0.14403,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0047.bmp,1,12,3,0,13,1.378,0.0,0.15606,0.15606,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0048.bmp,0,12,3,0,13,1.663,0.0,0.15034,0.15034,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0049.bmp,0,12,3,0,13,1.747,0.0,0.14824,0.14824,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0050.bmp,1,12,3,0,13,1.365,0.0,0.15639,0.15639,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0051.bmp,0,12,3,0,13,1.648,0.0,0.15137,0.15137,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0051.bmp,1,12,3,0,13,1.352,0.0,0.15748,0.15748,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0054.bmp,0,12,3,0,13,1.731,0.0,0.15175,0.15175,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0056.bmp,0,12,3,0,13,1.669,0.0,0.14881,0.14881,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0059.bmp,0,12,3,0,13,1.907,0.0,0.14678,0.14678,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0061.bmp,1,12,3,0,13,1.053,0.0,0.15989,0.15989,passthrough,passthrough,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0063.bmp,0,12,3,0,13,1.875,0.0,0.1505,0.1505,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0064.bmp,0,12,3,0,13,1.757,0.0,0.15201,0.15201,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0065.bmp,0,12,3,0,13,1.62,0.0,0.15192,0.15192,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0065.bmp,1,12,3,0,13,0.446,0.0,0.03693,0.03693,clahe,clahe,clahe,13,13,13,13,13,13,13,13,31
01_13_12_03_0066.bmp,1,12,3,0,13,0.564,0.0,0.04205,0.04205,clahe,clahe,clahe,11,13,11,13,11,13,13,13,31
01_13_12_03_0068.bmp,0,12,3,0,13,1.977,0.0,0.15957,0.15957,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0069.bmp,0,12,3,0,13,1.884,0.0,0.15765,0.15765,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0070.bmp,0,12,3,0,13,1.651,0.0,0.15982,0.15982,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0070.bmp,1,12,3,0,13,0.698,0.0,0.04634,0.04634,clahe,clahe,clahe,11,13,11,13,11,13,13,13,31
01_13_12_03_0071.bmp,1,12,3,0,13,1.137,0.0,0.04735,0.04735,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0072.bmp,0,12,3,0,13,1.515,0.0,0.1632,0.1632,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0073.bmp,0,12,3,0,13,1.769,0.0,0.16388,0.16388,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0073.bmp,1,12,3,0,13,1.185,0.0,0.04874,0.04874,clahe,clahe,clahe,13,13,13,13,13,13,13,32,31
01_13_12_03_0074.bmp,0,12,3,0,13,1.638,0.0,0.15969,0.15969,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0076.bmp,1,12,3,0,13,1.203,0.0,0.05086,0.05086,clahe,clahe,clahe,13,13,13,13,13,13,13,32,31
01_13_12_03_0077.bmp,1,12,3,0,13,1.013,0.0,0.04981,0.04981,clahe,clahe,clahe,1,13,1,13,1,13,13,32,31
01_13_12_03_0078.bmp,1,12,3,0,13,1.379,0.0,0.055,0.055,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0079.bmp,1,12,3,0,13,0.957,0.0,0.05274,0.05274,clahe,clahe,clahe,13,13,13,13,13,13,13,13,31
01_13_12_03_0080.bmp,0,12,3,0,13,1.555,0.0,0.16281,0.16281,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0081.bmp,1,12,3,0,13,1.553,0.0,0.07175,0.07175,clahe,clahe,clahe,2,13,2,13,2,13,13,13,31
01_13_12_03_0085.bmp,0,12,3,0,13,1.332,0.0,0.16694,0.16694,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0085.bmp,1,12,3,0,13,1.352,0.0,0.0661,0.0661,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0086.bmp,0,12,3,0,13,1.247,0.0,0.16332,0.16332,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0087.bmp,0,12,3,0,13,1.372,0.0,0.16622,0.16622,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0088.bmp,0,12,3,0,13,1.298,0.0,0.16594,0.16594,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0088.bmp,1,12,3,0,13,1.218,0.0,0.06696,0.06696,clahe,clahe,clahe,9,13,9,13,9,13,13,13,31
01_13_12_03_0090.bmp,1,12,3,0,13,1.386,0.0,0.077,0.077,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0092.bmp,0,12,3,0,13,1.027,0.0,0.16948,0.16948,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0092.bmp,1,12,3,0,13,1.211,0.0,0.07275,0.07275,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0096.bmp,0,12,3,0,13,0.892,0.0,0.17027,0.17027,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0096.bmp,1,12,3,0,13,1.354,0.0,0.06931,0.06931,clahe,clahe,clahe,42,13,42,13,42,13,13,13,31
01_13_12_03_0098.bmp,0,12,3,0,13,0.78,0.0,0.16753,0.16753,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0100.bmp,0,12,3,0,13,0.755,0.0,0.16735,0.16735,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0100.bmp,1,12,3,0,13,1.904,0.0,0.07993,0.07993,clahe,clahe,clahe,10,13,10,13,10,13,13,13,31
01_13_12_03_0101.bmp,0,12,3,0,13,0.739,0.0,0.16709,0.16709,stretch,stretch,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0103.bmp,1,12,3,0,13,1.543,0.0,0.09205,0.09205,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0104.bmp,1,12,3,0,13,1.283,0.0,0.09591,0.09591,clahe,clahe,clahe,13,13,13,13,13,13,13,13,31
01_13_12_03_0105.bmp,1,12,3,0,13,1.474,0.0,0.07337,0.07337,clahe,clahe,clahe,13,13,13,13,13,13,13,13,31
01_13_12_03_0108.bmp,0,12,3,0,13,0.62,0.0,0.20318,0.20318,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0109.bmp,1,12,3,0,13,1.293,0.0,0.08493,0.08493,clahe,clahe,clahe,25,13,25,13,25,13,13,13,31
01_13_12_03_0111.bmp,0,12,3,0,13,0.482,0.0,0.18129,0.18129,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0113.bmp,0,12,3,0,13,0.422,0.0,0.1702,0.1702,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0113.bmp,1,12,3,0,13,1.995,0.0,0.1172,0.1172,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0114.bmp,1,12,3,0,13,1.903,0.0,0.11797,0.11797,passthrough,passthrough,passthrough,12,12,12,12,12,12,13,13,12
01_13_12_03_0115.bmp,1,12,3,0,13,1.403,0.0,0.11954,0.11954,passthrough,passthrough,passthrough,31,31,31,31,31,31,13,13,31
01_13_12_03_0116.bmp,1,12,3,0,13,1.506,0.0,0.11511,0.11511,passthrough,passthrough,passthrough,31,31,31,31,31,31,13,13,31
01_13_12_03_0118.bmp,0,12,3,0,13,1.471,0.0,0.09319,0.09319,clahe,clahe,clahe,25,13,25,13,25,13,13,13,31
01_13_12_03_0118.bmp,1,12,3,0,13,1.482,0.0,0.1091,0.1091,passthrough,passthrough,passthrough,31,31,31,31,31,31,13,13,31
01_13_12_03_0119.bmp,1,12,3,0,13,1.447,0.0,0.11022,0.11022,passthrough,passthrough,passthrough,31,31,31,31,31,31,13,13,31
01_13_12_03_0121.bmp,0,12,3,0,13,1.221,0.0,0.10002,0.10002,clahe,clahe,clahe,25,13,25,13,25,13,13,13,32
01_13_12_03_0123.bmp,0,12,3,0,13,1.347,0.0,0.09865,0.09865,clahe,clahe,clahe,25,13,25,13,25,13,13,13,31
01_13_12_03_0125.bmp,0,12,3,0,13,1.264,0.0,0.09481,0.09481,clahe,clahe,clahe,13,13,13,13,13,13,13,13,32
01_13_12_03_0128.bmp,0,12,3,0,13,1.05,0.0,0.09018,0.09018,clahe,clahe,clahe,13,13,13,13,13,13,13,13,32
01_13_12_03_0130.bmp,0,12,3,0,13,0.897,0.0,0.08972,0.08972,clahe,clahe,clahe,13,13,13,13,13,13,13,13,32
01_13_12_03_0130.bmp,1,12,3,0,13,1.338,0.0,0.11035,0.11035,passthrough,passthrough,stretch,31,31,31,31,13,13,13,13,31
01_13_12_03_0131.bmp,0,12,3,0,13,0.748,0.0,0.08993,0.08993,clahe,clahe,clahe,13,13,13,13,13,13,13,13,32
01_13_12_03_0132.bmp,0,12,3,0,13,1.074,0.0,0.09197,0.09197,clahe,clahe,clahe,13,13,13,13,13,13,13,13,32
01_13_12_03_0134.bmp,0,12,3,0,13,0.936,0.0,0.09111,0.09111,clahe,clahe,clahe,13,13,13,13,13,13,13,13,32
01_13_12_03_0140.bmp,1,12,3,0,13,1.137,0.0,0.10727,0.10727,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0141.bmp,0,12,3,0,13,0.734,0.0,0.10576,0.10576,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0141.bmp,1,12,3,0,13,1.146,0.0,0.1065,0.1065,stretch,stretch,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0142.bmp,1,12,3,0,13,1.336,0.0,0.10486,0.10486,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0143.bmp,1,12,3,0,13,1.214,0.0,0.1044,0.1044,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0144.bmp,0,12,3,0,13,0.43,0.0,0.09488,0.09488,clahe,clahe,clahe,13,13,13,13,13,13,13,13,32
01_13_12_03_0144.bmp,1,12,3,0,13,1.168,0.0,0.10296,0.10296,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0148.bmp,0,12,3,0,13,0.587,0.0,0.10768,0.10768,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0150.bmp,1,12,3,0,13,1.197,0.0,0.10644,0.10644,stretch,stretch,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0151.bmp,0,12,3,0,13,0.522,0.0,0.10809,0.10809,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0152.bmp,0,12,3,0,13,0.563,0.0,0.10945,0.10945,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0153.bmp,1,12,3,0,13,1.052,0.0,0.10636,0.10636,stretch,stretch,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0155.bmp,0,12,3,0,13,0.513,0.0,0.11352,0.11352,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0155.bmp,1,12,3,0,13,1.058,0.0,0.10521,0.10521,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0156.bmp,0,12,3,0,13,0.487,0.0,0.11311,0.11311,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0158.bmp,0,12,3,0,13,0.475,0.0,0.11458,0.11458,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0159.bmp,0,12,3,0,13,0.484,0.0,0.11682,0.11682,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0160.bmp,1,12,3,0,13,1.191,0.0,0.10537,0.10537,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0161.bmp,0,12,3,0,13,0.456,0.0,0.12262,0.12262,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0163.bmp,1,12,3,0,13,1.003,0.0,0.10551,0.10551,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0164.bmp,1,12,3,0,13,1.172,0.0,0.1055,0.1055,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0168.bmp,1,12,3,0,13,1.189,0.0,0.10446,0.10446,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0169.bmp,0,12,3,0,13,1.497,0.0,0.06877,0.06877,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0170.bmp,1,12,3,0,13,1.148,0.0,0.10438,0.10438,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0172.bmp,1,12,3,0,13,1.137,0.0,0.1028,0.1028,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0173.bmp,1,12,3,0,13,1.105,0.0,0.11216,0.11216,passthrough,passthrough,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0174.bmp,1,12,3,0,13,0.818,0.0,0.09794,0.09794,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0176.bmp,1,12,3,0,13,1.171,0.0,0.10363,0.10363,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0177.bmp,1,12,3,0,13,1.145,0.0,0.10481,0.10481,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0178.bmp,0,12,3,0,13,1.669,0.0,0.07213,0.07213,clahe,clahe,clahe,11,13,11,13,11,13,13,13,31
01_13_12_03_0179.bmp,1,12,3,0,13,1.116,0.0,0.10718,0.10718,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0181.bmp,0,12,3,0,13,2.23,0.0,0.07487,0.07487,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0181.bmp,1,12,3,0,13,1.125,0.0,0.1082,0.1082,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0182.bmp,0,12,3,0,13,1.78,0.0,0.07108,0.07108,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0184.bmp,0,12,3,0,13,2.309,0.0,0.07389,0.07389,clahe,clahe,clahe,42,13,42,13,42,13,13,13,31
01_13_12_03_0184.bmp,1,12,3,0,13,1.088,0.0,0.10857,0.10857,passthrough,passthrough,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0185.bmp,1,12,3,0,13,1.12,0.0,0.10844,0.10844,passthrough,passthrough,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0186.bmp,0,12,3,0,13,1.845,0.0,0.07482,0.07482,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0187.bmp,0,12,3,0,13,2.3,0.0,0.07812,0.07812,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0188.bmp,0,12,3,0,13,1.887,0.0,0.07414,0.07414,clahe,clahe,clahe,13,13,13,13,13,13,13,13,31
01_13_12_03_0189.bmp,0,12,3,0,13,1.715,0.0,0.0741,0.0741,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0190.bmp,0,12,3,0,13,1.453,0.0,0.07597,0.07597,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0192.bmp,0,12,3,0,13,1.743,0.0,0.07568,0.07568,clahe,clahe,clahe,10,13,10,13,10,13,13,13,31
01_13_12_03_0193.bmp,1,12,3,0,13,1.124,0.0,0.10877,0.10877,passthrough,passthrough,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0194.bmp,0,12,3,0,13,1.413,0.0,0.07855,0.07855,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0196.bmp,0,12,3,0,13,1.782,0.0,0.08304,0.08304,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0196.bmp,1,12,3,0,13,1.11,0.0,0.10845,0.10845,passthrough,passthrough,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0197.bmp,0,12,3,0,13,1.439,0.0,0.08238,0.08238,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0199.bmp,0,12,3,0,13,1.85,0.0,0.08458,0.08458,clahe,clahe,clahe,25,13,25,13,25,13,13,13,31
01_13_12_03_0199.bmp,1,12,3,0,13,1.221,0.0,0.10998,0.10998,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0200.bmp,1,12,3,0,13,1.106,0.0,0.10956,0.10956,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0201.bmp,1,12,3,0,13,1.041,0.0,0.10985,0.10985,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0204.bmp,0,12,3,0,13,2.139,0.0,0.08396,0.08396,clahe,clahe,clahe,13,13,13,13,13,13,13,13,31
01_13_12_03_0204.bmp,1,12,3,0,13,1.114,0.0,0.11011,0.11011,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0205.bmp,0,12,3,0,13,1.896,0.0,0.08579,0.08579,clahe,clahe,clahe,12,13,12,13,12,13,13,13,31
01_13_12_03_0205.bmp,1,12,3,0,13,1.104,0.0,0.10977,0.10977,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0206.bmp,1,12,3,0,13,1.126,0.0,0.10924,0.10924,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0207.bmp,1,12,3,0,13,1.117,0.0,0.10934,0.10934,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0208.bmp,0,12,3,0,13,1.354,0.0,0.08415,0.08415,clahe,clahe,clahe,13,12,13,12,13,12,12,13,31
01_13_12_03_0209.bmp,1,12,3,0,13,1.176,0.0,0.11012,0.11012,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0210.bmp,0,12,3,0,13,1.34,0.0,0.08312,0.08312,clahe,clahe,clahe,25,13,25,13,25,13,13,13,31
01_13_12_03_0210.bmp,1,12,3,0,13,1.133,0.0,0.10929,0.10929,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0211.bmp,0,12,3,0,13,1.158,0.0,0.08104,0.08104,clahe,clahe,clahe,13,13,13,13,13,13,13,13,31
01_13_12_03_0212.bmp,0,12,3,0,13,1.056,0.0,0.07561,0.07561,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0212.bmp,1,12,3,0,13,1.139,0.0,0.10842,0.10842,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0213.bmp,0,12,3,0,13,0.647,0.0,0.07932,0.07932,clahe,clahe,clahe,16,12,16,12,16,12,12,13,31
01_13_12_03_0214.bmp,0,12,3,0,13,0.795,0.0,0.07564,0.07564,clahe,clahe,clahe,1,13,1,13,1,13,13,13,31
01_13_12_03_0214.bmp,1,12,3,0,13,1.107,0.0,0.10864,0.10864,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0217.bmp,1,12,3,0,13,1.138,0.0,0.10821,0.10821,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0218.bmp,0,12,3,0,13,1.05,0.0,0.10221,0.10221,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0218.bmp,1,12,3,0,13,1.169,0.0,0.10897,0.10897,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0220.bmp,0,12,3,0,13,0.963,0.0,0.10642,0.10642,passthrough,passthrough,clahe,13,13,13,13,13,13,13,13,13
01_13_12_03_0221.bmp,1,12,3,0,13,1.098,0.0,0.10896,0.10896,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0222.bmp,0,12,3,0,13,1.003,0.0,0.10804,0.10804,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0222.bmp,1,12,3,0,13,1.141,0.0,0.10812,0.10812,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0223.bmp,1,12,3,0,13,1.113,0.0,0.10836,0.10836,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0225.bmp,1,12,3,0,13,1.182,0.0,0.10803,0.10803,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0227.bmp,0,12,3,0,13,0.761,0.0,0.11028,0.11028,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0230.bmp,1,12,3,0,13,1.193,0.0,0.11455,0.11455,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0231.bmp,0,12,3,0,13,0.708,0.0,0.11413,0.11413,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0232.bmp,1,12,3,0,13,1.199,0.0,0.11567,0.11567,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0235.bmp,0,12,3,0,13,0.65,0.0,0.12266,0.12266,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0236.bmp,0,12,3,0,13,0.658,0.0,0.1301,0.1301,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0237.bmp,0,12,3,0,13,0.799,0.0,0.13037,0.13037,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0238.bmp,0,12,3,0,13,0.909,0.0,0.13521,0.13521,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0238.bmp,1,12,3,0,13,1.217,0.0,0.11425,0.11425,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0239.bmp,0,12,3,0,13,0.797,0.0,0.14022,0.14022,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0240.bmp,0,12,3,0,13,0.75,0.0,0.14866,0.14866,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0241.bmp,0,12,3,0,13,0.773,0.0,0.15149,0.15149,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0242.bmp,0,12,3,0,13,0.723,0.0,0.15061,0.15061,stretch,stretch,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0242.bmp,1,12,3,0,13,1.121,0.0,0.11327,0.11327,passthrough,passthrough,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0243.bmp,0,12,3,0,13,0.603,0.0,0.15513,0.15513,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0246.bmp,0,12,3,0,13,0.316,0.0,0.14203,0.14203,stretch,stretch,stretch,13,13,13,13,13,13,14,14,13
01_13_12_03_0248.bmp,1,12,3,0,13,1.196,0.0,0.11205,0.11205,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0249.bmp,0,12,3,0,13,0.444,0.0,0.14748,0.14748,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0249.bmp,1,12,3,0,13,1.189,0.0,0.11228,0.11228,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0252.bmp,0,12,3,0,13,0.406,0.0,0.15153,0.15153,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0254.bmp,1,12,3,0,13,1.111,0.0,0.11124,0.11124,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0256.bmp,0,12,3,0,13,0.451,0.0,0.14939,0.14939,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0257.bmp,0,12,3,0,13,0.504,0.0,0.14801,0.14801,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0258.bmp,1,12,3,0,13,1.114,0.0,0.1111,0.1111,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0260.bmp,1,12,3,0,13,1.175,0.0,0.11166,0.11166,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0262.bmp,1,12,3,0,13,1.239,0.0,0.11091,0.11091,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_12_03_0267.bmp,0,12,3,0,13,0.217,0.0,0.12885,0.12885,stretch,stretch,stretch,13,13,13,13,13,13,13,13,13
01_13_12_03_0267.bmp,1,12,3,0,13,1.105,0.0,0.11121,0.11121,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
