crop_id,img_id,split,true,left,top,right,bottom,cw,ch,b,c,e,pred_passthrough,prob_passthrough,pred_gamma,prob_gamma,pred_clahe,prob_clahe,pred_stretch,prob_stretch
00536_821,536,calib,17,27,428,57,458,40,40,0.113718,0.110126,0.075,17,0.963387,17,0.94329,17,0.811053,17,0.782699
00536_822,536,calib,17,327,452,353,478,36,36,0.214019,0.374889,0.088735,17,0.971346,17,0.956465,17,0.876885,17,0.943285
00536_823,536,calib,38,724,479,740,495,26,26,0.331309,0.422764,0.322485,38,0.336344,38,0.373247,40,0.18399,38,0.391603
00542_824,542,calib,12,842,440,866,464,34,34,0.49041,0.485633,0.264706,12,0.91146,12,0.983745,12,0.617999,12,0.80956
00544_825,544,calib,11,1054,297,1122,358,82,73,0.56225,0.532379,0.234547,11,0.672984,11,0.831135,11,0.650348,11,0.531798
00544_826,544,calib,25,990,425,1028,459,48,44,0.431597,0.532502,0.281723,25,0.883362,25,0.93311,25,0.82959,25,0.843592
00544_827,544,calib,1,744,438,762,458,28,30,0.476018,0.427745,0.297619,1,0.407498,1,0.598475,0,0.235759,1,0.252267
00545_828,545,calib,15,213,435,247,474,44,49,0.443332,0.449206,0.22449,15,0.746633,15,0.683728,15,0.126325,15,0.746088
00548_829,548,calib,14,775,432,811,468,46,46,0.356025,0.251437,0.282136,14,0.864251,14,0.807196,14,0.521716,14,0.713977
00548_830,548,calib,36,782,469,807,494,35,35,0.30886,0.251328,0.223673,36,0.925741,36,0.486653,36,0.527989,36,0.925023
00551_831,551,calib,16,937,465,966,493,39,38,0.699696,0.436564,0.176113,16,0.737438,16,0.575424,16,0.737486,16,0.633605
00552_832,552,calib,8,537,512,554,529,27,27,0.178187,0.206883,0.153635,8,0.409885,19,0.179119,2,0.25767,8,0.794046
00552_833,552,calib,10,538,528,554,544,26,26,0.169028,0.195324,0.131657,10,0.593001,10,0.636217,12,0.175243,10,0.192945
00552_834,552,calib,8,814,508,832,526,28,28,0.255222,0.435534,0.13648,7,0.37136,8,0.175735,8,0.253402,8,0.484879
00552_835,552,calib,10,815,525,831,541,26,26,0.26376,0.462814,0.130178,7,0.467285,7,0.281012,10,0.157726,8,0.409463
00554_836,554,calib,18,947,472,984,507,47,45,0.240061,0.122589,0.176832,18,0.463164,18,0.778738,18,0.214313,26,0.206067
00556_837,556,calib,38,1195,499,1253,557,70,70,0.22135,0.265745,0.142041,38,0.861685,38,0.873982,38,0.430473,38,0.643395
00557_838,557,calib,23,273,462,317,502,54,50,0.399877,0.362677,0.244074,23,0.792281,23,0.559328,23,0.725226,23,0.865889
00557_839,557,calib,13,458,461,506,508,58,57,0.312486,0.381019,0.126134,13,0.889155,13,0.906303,2,0.257137,13,0.684083
00560_840,560,calib,3,1039,173,1099,233,72,72,0.405176,0.41183,0.169174,3,0.660184,0,0.236362,3,0.271247,3,0.372524
00564_841,564,calib,11,755,368,799,408,54,50,0.276584,0.211541,0.31,11,0.965443,11,0.974123,11,0.794698,11,0.907927
00565_842,565,calib,12,731,336,764,370,43,44,0.656189,0.731857,0.201374,12,0.961367,12,0.969692,12,0.775236,12,0.891044
00566_843,566,calib,9,655,395,689,429,44,44,0.566648,0.531362,0.270145,9,0.889664,9,0.883083,9,0.832887,9,0.851955
00566_844,566,calib,9,124,419,156,451,42,42,0.4939,0.648659,0.185374,9,0.9711,9,0.98259,9,0.890292,9,0.954978
00566_845,566,calib,38,461,489,481,508,30,29,0.576205,0.548467,0.271264,38,0.707733,38,0.59408,38,0.496126,38,0.598728
00567_846,567,calib,22,1050,409,1109,460,71,61,0.288932,0.477874,0.145694,22,0.884484,22,0.870136,22,0.739359,22,0.88586
00570_847,570,calib,9,881,416,914,449,43,43,0.200778,0.21974,0.066522,9,0.924024,9,0.946107,9,0.900124,9,0.861175
00571_848,571,calib,17,1287,361,1308,384,31,33,0.242965,0.298788,0.1652,17,0.904897,17,0.735551,17,0.821584,17,0.935568
00575_849,575,calib,38,403,474,435,506,42,42,0.571975,0.440433,0.278345,38,0.951734,38,0.926912,38,0.828938,38,0.89529
00593_850,593,calib,38,584,510,608,534,34,34,0.263515,0.180567,0.24654,38,0.927247,38,0.965054,38,0.319387,38,0.769338
00599_851,599,calib,9,700,454,722,476,32,32,0.335669,0.403127,0.3125,9,0.570593,9,0.50821,2,0.092202,9,0.599042
00601_852,601,eval,7,82,450,145,508,75,70,0.444791,0.615262,0.11581,7,0.912267,7,0.863743,7,0.420697,7,0.779219
00602_853,602,eval,8,1268,555,1299,586,41,41,0.262612,0.499614,0.154075,8,0.943601,8,0.621577,8,0.588649,8,0.926024
00602_854,602,eval,8,443,543,474,574,41,41,0.516203,0.471346,0.208804,8,0.630427,7,0.276977,8,0.523164,8,0.460659
00603_855,603,eval,10,361,445,417,500,68,67,0.717798,0.380263,0.181958,10,0.74301,10,0.516113,10,0.583777,10,0.740182
00604_856,604,eval,30,365,482,437,546,86,76,0.502289,0.442985,0.17702,30,0.695011,30,0.597293,30,0.297013,30,0.320483
00605_857,605,eval,4,167,511,206,550,49,49,0.12372,0.12839,0.087464,4,0.91785,4,0.782703,4,0.482748,4,0.185322
00605_858,605,eval,4,846,501,881,535,45,44,0.116278,0.115466,0.092929,4,0.921073,4,0.904841,4,0.436984,4,0.610431
00606_859,606,eval,42,853,501,887,535,44,44,0.108483,0.07658,0.017562,42,0.505947,41,0.294685,42,0.170527,19,0.32727
00607_860,607,eval,24,888,472,950,526,74,64,0.158839,0.126569,0.054054,24,0.896092,24,0.954126,24,0.817048,24,0.242687
00608_861,608,eval,12,948,370,1001,420,63,60,0.458209,0.407473,0.30291,12,0.916196,12,0.875629,12,0.805709,12,0.846212
00609_862,609,eval,4,809,507,841,539,42,42,0.225557,0.206276,0.277211,4,0.880936,4,0.876531,4,0.251635,4,0.820831
00609_863,609,eval,4,310,512,343,546,43,44,0.154993,0.174116,0.205603,4,0.782174,4,0.810714,4,0.216327,4,0.512717
00610_864,610,eval,12,912,525,939,553,37,38,0.485215,0.490126,0.226174,12,0.971615,12,0.998692,12,0.752358,12,0.730163
00610_865,610,eval,4,917,553,938,574,31,31,0.447602,0.419665,0.271592,4,0.853599,4,0.810693,4,0.428671,4,0.891242
00611_866,611,eval,4,839,488,872,521,43,43,0.484576,0.419835,0.34397,4,0.797669,4,0.853758,4,0.649602,4,0.67935
00611_867,611,eval,10,840,520,873,552,43,42,0.501409,0.533334,0.24031,10,0.919028,10,0.891993,10,0.860129,10,0.873662
00612_868,612,eval,38,127,521,218,612,109,109,0.373886,0.528544,0.098056,38,0.979517,38,0.986984,38,0.920106,38,0.95805
00612_869,612,eval,17,170,374,246,451,92,93,0.662526,0.46367,0.177653,17,0.929295,17,0.962025,17,0.853616,17,0.875809
00613_870,613,eval,5,1132,561,1169,598,47,47,0.21149,0.207437,0.142598,5,0.797575,5,0.63955,5,0.5501,5,0.783504
00613_871,613,eval,5,478,546,513,581,45,45,0.175038,0.166675,0.25037,5,0.814382,5,0.797453,2,0.344089,5,0.842828
00615_872,615,eval,18,881,530,926,572,55,52,0.106923,0.077394,0.051748,18,0.774108,18,0.626523,18,0.499939,19,0.35951
00615_873,615,eval,8,890,572,918,600,38,38,0.127342,0.143048,0.132964,8,0.917961,8,0.747166,8,0.221033,7,0.18287
00615_874,615,eval,18,375,531,421,574,56,53,0.493941,0.49463,0.135445,18,0.914364,18,0.96474,18,0.551968,18,0.625827
00615_875,615,eval,8,386,571,413,600,37,39,0.210512,0.281715,0.184338,8,0.959031,8,0.599386,8,0.411354,8,0.447071
00616_876,616,eval,32,437,558,463,584,36,36,0.365783,0.411581,0.152006,32,0.940483,32,0.945406,42,0.217015,32,0.755542
00616_877,616,eval,32,876,541,904,569,38,38,0.386902,0.687933,0.09903,32,0.971484,32,0.934252,32,0.78044,32,0.885238
00619_878,619,eval,13,841,415,880,450,49,45,0.316022,0.259873,0.277551,13,0.838517,13,0.897865,2,0.233055,13,0.678289
00620_879,620,eval,9,863,425,892,454,39,39,0.497792,0.527875,0.329389,9,0.903995,9,0.939354,9,0.716227,9,0.887157
00621_880,621,eval,4,782,443,808,469,36,36,0.456252,0.489741,0.354938,4,0.679883,4,0.844712,4,0.373174,4,0.510677
00622_881,622,eval,22,814,424,860,465,56,51,0.233677,0.275586,0.242997,22,0.919309,22,0.924854,22,0.715236,22,0.740331
00623_882,623,eval,4,974,374,1034,434,72,72,0.462595,0.747701,0.15027,4,0.804819,4,0.911462,4,0.758412,4,0.642476
00624_883,624,eval,38,387,505,434,554,57,59,0.493596,0.511359,0.2135,38,0.956624,38,0.93713,38,0.952731,38,0.960389
00624_884,624,eval,2,821,464,845,488,34,34,0.479385,0.604193,0.305363,2,0.59844,2,0.761652,2,0.889135,4,0.576247
00625_885,625,eval,2,1037,377,1102,443,77,80,0.515239,0.398596,0.245779,2,0.897976,2,0.915716,2,0.818673,2,0.900187
00626_886,626,eval,2,857,404,895,442,48,48,0.355574,0.327296,0.240017,2,0.959167,2,0.905954,2,0.923106,2,0.915495
00626_887,626,eval,9,857,444,893,480,46,46,0.377492,0.336371,0.245274,9,0.884825,9,0.915584,2,0.549884,9,0.801301
00628_888,628,eval,32,998,276,1085,363,105,105,0.281645,0.439847,0.030204,32,0.70306,32,0.669108,3,0.194239,32,0.475344
00630_889,630,eval,4,1219,315,1285,385,80,84,0.356049,0.506032,0.039435,4,0.910608,4,0.920247,4,0.760525,32,0.235741
00631_890,631,eval,4,799,478,834,512,45,44,0.189986,0.044852,0.0,1,0.403605,25,0.185111,4,0.264069,14,0.315725
00631_891,631,eval,12,794,434,839,479,55,55,0.186785,0.045608,0.0,12,0.915477,12,0.73888,12,0.856853,12,0.672329
00632_892,632,eval,1,101,379,147,424,56,55,0.593304,0.138292,0.186364,1,0.831545,1,0.70777,1,0.675251,1,0.868474
00633_893,633,eval,38,290,501,360,582,84,97,0.420111,0.279796,0.137948,38,0.916056,38,0.864863,38,0.277883,38,0.897416
00634_894,634,eval,2,525,371,570,416,55,55,0.232379,0.132268,0.184793,2,0.685687,2,0.461778,2,0.653953,2,0.676178
00635_895,635,eval,9,826,423,864,461,48,48,0.842199,0.380924,0.165365,9,0.721851,9,0.800655,9,0.282459,9,0.750928
00637_896,637,eval,11,868,401,916,445,58,54,0.258523,0.271914,0.226054,11,0.933432,11,0.871081,11,0.65507,11,0.659192
00638_897,638,eval,1,914,374,953,414,49,50,0.320704,0.53442,0.200408,1,0.429951,1,0.71894,2,0.301831,2,0.102756
00639_898,639,eval,38,289,504,337,553,58,59,0.233878,0.28917,0.073057,38,0.982167,38,0.939517,38,0.611441,38,0.80829
00640_899,640,eval,4,1105,353,1176,424,85,85,0.564823,0.699672,0.216332,4,0.87073,4,0.892402,4,0.84483,4,0.762656
00640_900,640,eval,12,1089,257,1187,355,118,118,0.537349,0.755546,0.195849,12,0.345109,12,0.250832,12,0.32072,32,0.176664
00641_901,641,eval,17,26,425,68,467,52,52,0.469234,0.617255,0.186391,17,0.930802,17,0.872443,17,0.899847,17,0.885602
00642_902,642,eval,12,860,327,934,401,88,88,0.562375,0.449893,0.305914,12,0.917463,12,0.99165,12,0.711446,12,0.889655
00642_903,642,eval,38,434,496,457,518,33,32,0.583504,0.644509,0.265152,40,0.431525,35,0.241353,40,0.494392,40,0.457639
00644_904,644,eval,38,76,514,130,571,64,69,0.140976,0.158667,0.125906,38,0.437909,38,0.360638,40,0.435638,38,0.358575
00645_905,645,eval,1,1034,311,1090,367,68,68,0.471809,0.452625,0.18923,1,0.776519,1,0.904037,1,0.733664,1,0.632025
00646_906,646,eval,13,1059,440,1090,469,41,39,0.646154,0.690692,0.235147,13,0.719831,13,0.688644,13,0.605174,13,0.313475
00646_907,646,eval,13,560,434,590,460,40,36,0.276392,0.210899,0.240278,13,0.881267,13,0.941527,13,0.29765,13,0.866073
00647_908,647,eval,38,611,515,633,537,32,32,0.346844,0.553168,0.166992,38,0.959704,38,0.991112,38,0.595778,38,0.635415
00648_909,648,eval,25,346,378,414,439,82,73,0.410536,0.403629,0.155363,25,0.907599,25,0.990258,25,0.89845,25,0.817612
00649_910,649,eval,12,819,304,866,350,57,56,0.866178,0.334218,0.112155,12,0.934315,12,0.910082,12,0.858056,12,0.837548
00650_911,650,eval,12,1123,281,1193,350,84,83,0.248206,0.440352,0.153471,12,0.473781,12,0.850742,12,0.485458,23,0.112002
00650_912,650,eval,38,487,515,508,537,31,32,0.122142,0.034643,0.0,38,0.856903,38,0.818701,38,0.238617,19,0.799437
00651_913,651,eval,25,788,339,861,405,87,80,0.134748,0.097457,0.127155,25,0.872663,25,0.825475,25,0.569554,25,0.500727
00651_914,651,eval,1,800,404,851,456,61,62,0.166702,0.220744,0.211793,1,0.554033,1,0.887184,1,0.396372,19,0.392792
00653_915,653,eval,35,786,418,808,441,32,33,0.268096,0.193912,0.170455,35,0.962127,35,0.973499,35,0.749784,35,0.151382
00653_916,653,eval,12,780,380,811,411,41,41,0.286946,0.198916,0.223081,12,0.974957,12,0.994195,12,0.646103,12,0.433742
00654_917,654,eval,12,1241,301,1297,360,68,71,0.737942,0.573592,0.149544,12,0.980117,12,0.993941,12,0.95896,12,0.983287
00655_918,655,eval,12,935,322,984,370,59,58,0.409621,0.439175,0.203682,12,0.926369,12,0.958411,12,0.822771,12,0.747353
00655_919,655,eval,38,544,520,564,540,30,30,0.550148,0.6513,0.274444,38,0.902294,38,0.960215,38,0.309542,38,0.859818
00656_920,656,eval,15,574,465,599,490,35,35,0.459512,0.466719,0.231837,15,0.947475,15,0.888232,2,0.537323,15,0.921419
00657_921,657,eval,16,991,400,1026,435,45,45,0.47584,0.543011,0.216296,16,0.594197,16,0.316781,16,0.363227,16,0.754094
00658_922,658,eval,23,858,340,937,410,95,84,0.26509,0.431411,0.169048,23,0.804356,23,0.945456,23,0.664291,23,0.555032
00659_923,659,eval,2,993,430,1033,470,50,50,0.593388,0.64894,0.316,2,0.742226,2,0.63176,2,0.871387,2,0.47752
00660_924,660,eval,9,943,422,979,458,46,46,0.254529,0.304655,0.287807,9,0.856824,9,0.869659,9,0.314784,9,0.759011
00661_925,661,eval,2,1138,401,1169,430,41,39,0.239836,0.33033,0.270794,2,0.939677,2,0.976196,2,0.746933,2,0.710626
00662_926,662,eval,22,948,440,993,481,55,51,0.32427,0.481289,0.262745,22,0.42889,22,0.659782,22,0.279349,22,0.435686
00663_927,663,eval,13,830,307,896,367,80,72,0.231985,0.176171,0.103646,13,0.916079,13,0.929493,13,0.243532,13,0.598609
00664_928,664,eval,12,842,393,886,438,54,55,0.114155,0.107017,0.092256,12,0.985946,12,0.992049,12,0.897425,12,0.944629
00664_929,664,eval,4,849,437,880,468,41,41,0.107002,0.099536,0.190363,4,0.907867,4,0.851724,4,0.276109,4,0.647888
00665_930,665,eval,23,693,413,742,455,59,52,0.245461,0.263526,0.254563,23,0.757074,23,0.897959,23,0.237618,23,0.484967
00665_931,665,eval,4,557,471,579,493,32,32,0.303466,0.326282,0.265625,4,0.498662,4,0.647005,2,0.137714,4,0.301221
00667_932,667,eval,4,737,444,764,471,37,37,0.18456,0.159739,0.168736,4,0.810619,4,0.813678,19,0.183519,4,0.599297
00668_933,668,eval,2,1083,254,1172,340,107,104,0.659401,0.560054,0.246855,2,0.879497,2,0.814699,2,0.944269,2,0.754967
00668_934,668,eval,12,1070,139,1187,254,141,139,0.664656,0.613843,0.24088,13,0.138862,13,0.232205,19,0.103712,19,0.100067
00669_935,669,eval,4,899,393,949,444,60,61,0.706344,0.478768,0.31612,4,0.914241,4,0.904585,4,0.829083,4,0.84774
00670_936,670,eval,4,997,306,1064,373,81,81,0.579659,0.712271,0.19372,4,0.443518,4,0.698199,4,0.353245,1,0.330018
00671_937,671,eval,26,839,348,892,394,63,56,0.528683,0.656765,0.270692,26,0.526853,26,0.512231,26,0.380226,26,0.448526
00671_938,671,eval,2,846,393,883,430,47,47,0.677093,0.61828,0.282933,2,0.890464,2,0.631465,2,0.963802,2,0.838687
00672_939,672,eval,13,892,325,950,376,70,61,0.632397,0.640796,0.264871,13,0.966434,13,0.972195,13,0.883103,13,0.872045
00672_940,672,eval,13,123,265,194,328,85,75,0.445811,0.728693,0.187922,13,0.862054,13,0.932006,13,0.794877,13,0.812239
00673_941,673,eval,11,414,406,474,459,72,63,0.198833,0.124084,0.156746,11,0.370658,11,0.323203,20,0.256445,11,0.333124
00674_942,674,eval,1,717,371,751,405,44,44,0.398712,0.271952,0.237087,1,0.895558,1,0.967846,1,0.676231,1,0.809275
00675_943,675,eval,38,641,503,676,538,45,45,0.361716,0.405613,0.278025,38,0.933913,38,0.95515,38,0.616062,38,0.80101
00675_944,675,eval,13,1008,388,1043,422,45,44,0.422355,0.683929,0.236869,13,0.826413,13,0.922323,13,0.656923,13,0.679006
00675_945,675,eval,40,1012,421,1037,447,35,36,0.475636,0.68748,0.261111,40,0.942217,40,0.837294,40,0.958602,40,0.88551
00678_946,678,eval,13,698,403,742,445,54,52,0.28416,0.327519,0.163818,13,0.936569,13,0.955126,13,0.354216,13,0.833145
00679_947,679,eval,33,720,409,759,450,49,51,0.661019,0.549508,0.160464,33,0.948293,33,0.98799,33,0.80142,33,0.915547
00679_948,679,eval,14,705,343,768,406,75,75,0.531142,0.437826,0.190933,14,0.871058,14,0.855282,14,0.687475,14,0.828685
00680_949,680,eval,1,900,394,953,448,63,64,0.390293,0.424174,0.209077,1,0.833533,1,0.954718,1,0.687131,1,0.768486
00680_950,680,eval,35,367,439,395,467,38,38,0.68656,0.550027,0.228532,35,0.947774,35,0.93768,35,0.896095,35,0.963428
00681_951,681,eval,1,820,434,846,460,36,36,0.514727,0.518227,0.248457,1,0.720896,1,0.754026,1,0.787052,1,0.527225
00682_952,682,eval,35,278,426,319,467,51,51,0.38253,0.248127,0.114571,35,0.958391,35,0.945991,35,0.899152,35,0.962342
00682_953,682,eval,35,885,421,930,466,55,55,0.492237,0.58356,0.198678,35,0.926044,35,0.93674,35,0.685716,35,0.874789
00682_954,682,eval,38,261,486,290,515,39,39,0.38747,0.248222,0.184747,38,0.945816,38,0.975581,38,0.910116,38,0.894089
00683_955,683,eval,10,387,455,409,477,32,32,0.245378,0.149573,0.145508,10,0.779319,10,0.610308,23,0.116555,10,0.584666
00683_956,683,eval,10,889,450,913,475,34,35,0.24871,0.174922,0.109244,10,0.878299,10,0.578499,10,0.161325,10,0.905185
00685_957,685,eval,38,615,508,659,552,54,54,0.241677,0.251605,0.239026,38,0.930083,38,0.930929,38,0.644318,38,0.726197
00686_958,686,eval,5,377,437,412,474,45,47,0.535013,0.477827,0.255319,5,0.727996,5,0.869273,5,0.623362,5,0.465463
00688_959,688,eval,14,850,410,886,446,46,46,0.371848,0.592961,0.208885,14,0.777511,14,0.665146,14,0.646163,14,0.848557
00688_960,688,eval,14,401,428,434,461,43,43,0.686431,0.415455,0.294754,14,0.82255,0,0.406332,14,0.507597,14,0.711436
00689_961,689,eval,25,590,488,621,516,41,38,0.417355,0.379995,0.270218,25,0.697577,25,0.894065,25,0.628816,25,0.39271
00689_962,689,eval,25,890,485,922,514,42,39,0.695346,0.482175,0.17033,25,0.921078,25,0.944243,25,0.788579,25,0.813602
00690_963,690,eval,4,775,506,799,529,34,33,0.398008,0.334397,0.233512,4,0.826773,4,0.785553,4,0.240118,4,0.734867
00691_964,691,eval,4,885,492,907,514,32,32,0.259769,0.354522,0.162109,4,0.420227,4,0.690158,0,0.17188,4,0.268175
00691_965,691,eval,4,469,490,490,512,31,32,0.250312,0.266451,0.168347,4,0.796836,4,0.716056,2,0.2917,4,0.600879
00692_966,692,eval,15,1050,357,1091,397,51,50,0.285095,0.329166,0.201176,15,0.849412,15,0.696694,2,0.355068,15,0.823664
00693_967,693,eval,3,984,383,1024,423,50,50,0.184645,0.224384,0.1944,3,0.875579,3,0.771546,3,0.535512,3,0.858687
00694_968,694,eval,12,808,411,841,443,43,42,0.262567,0.159121,0.221484,12,0.901785,12,0.984306,12,0.49091,12,0.840301
00695_969,695,eval,12,793,386,824,417,41,41,0.354397,0.379385,0.187983,12,0.971649,12,0.989294,12,0.821652,12,0.932195
00696_970,696,eval,9,717,446,737,466,30,30,0.2502,0.376612,0.18,9,0.930459,9,0.895303,23,0.371069,9,0.875414
00697_971,697,eval,25,944,322,1020,389,92,81,0.208524,0.257748,0.145598,25,0.926945,25,0.940792,25,0.72435,25,0.891626
00698_972,698,eval,1,737,413,765,442,38,39,0.275671,0.365508,0.197031,1,0.736238,1,0.944503,1,0.754784,1,0.505504
00699_973,699,eval,1,727,413,756,443,39,40,0.340963,0.383136,0.246795,1,0.819901,1,0.854936,1,0.60252,1,0.776949
00700_974,700,eval,13,848,348,913,406,77,70,0.418282,0.373685,0.222263,13,0.845649,13,0.893495,13,0.428937,13,0.692411
00701_975,701,eval,2,1042,396,1088,442,56,56,0.33203,0.501391,0.191645,2,0.903944,2,0.939593,2,0.873196,2,0.855775
00701_976,701,eval,12,1032,333,1096,396,76,75,0.244147,0.346369,0.111404,12,0.913912,12,0.990043,12,0.843618,12,0.699886
00702_977,702,eval,12,688,446,707,468,29,32,0.273901,0.494263,0.094828,12,0.664809,12,0.945274,12,0.763588,12,0.61953
00703_978,703,eval,28,994,311,1051,363,69,62,0.21015,0.286768,0.147499,28,0.909784,28,0.938746,28,0.355212,28,0.758275
00703_979,703,eval,1,1001,360,1042,401,51,51,0.283556,0.374973,0.211457,1,0.965103,1,0.969164,1,0.882627,1,0.929444
00704_980,704,eval,2,766,411,793,438,37,37,0.537845,0.544773,0.262966,2,0.880914,2,0.836017,2,0.832525,2,0.828479
00705_981,705,eval,1,955,343,991,378,46,45,0.859958,0.383505,0.228019,1,0.867643,1,0.911693,1,0.763557,1,0.824275
00706_982,706,eval,1,866,371,899,402,43,41,0.616863,0.653605,0.263755,1,0.818266,1,0.778594,1,0.550166,1,0.567353
00707_983,707,eval,4,907,383,943,419,46,46,0.518937,0.683702,0.211248,4,0.872771,4,0.891569,4,0.690898,4,0.659439
00710_984,710,eval,2,1084,201,1164,283,96,98,0.502036,0.802942,0.134885,2,0.753759,2,0.860819,2,0.799233,2,0.457347
00712_985,712,eval,9,932,361,984,413,62,62,0.420647,0.464281,0.225286,9,0.914017,9,0.938743,9,0.447548,9,0.864564
00714_986,714,eval,1,784,313,828,357,54,54,0.450273,0.528147,0.275377,1,0.793126,1,0.911849,1,0.24044,1,0.722751
00715_987,715,eval,38,285,346,351,412,80,80,0.301127,0.422042,0.151719,38,0.85507,38,0.897659,38,0.721752,38,0.815419
00716_988,716,eval,4,820,335,869,386,59,61,0.285927,0.541591,0.183384,4,0.915949,4,0.955455,4,0.728485,4,0.905461
00716_989,716,eval,12,814,266,882,335,82,83,0.439412,0.631269,0.143844,12,0.94148,12,0.993326,12,0.947685,12,0.899258
00717_990,717,eval,4,835,435,859,459,34,34,0.141126,0.151122,0.1609,4,0.950317,4,0.885702,19,0.354148,4,0.786675
00719_991,719,eval,2,933,390,969,427,46,47,0.174651,0.179059,0.151711,2,0.980441,2,0.972145,2,0.9244,2,0.907849
00720_992,720,eval,2,737,429,756,448,29,29,0.208888,0.196207,0.189061,2,0.857412,2,0.746247,2,0.705444,2,0.553022
00721_993,721,eval,13,901,354,935,385,44,41,0.37796,0.403381,0.284922,13,0.719323,13,0.902668,2,0.252148,13,0.541071
00722_994,722,eval,23,104,364,164,418,72,64,0.270341,0.343216,0.160373,23,0.96714,23,0.944036,23,0.859669,23,0.964982
00722_995,722,eval,23,992,330,1049,381,69,61,0.27023,0.242341,0.199335,23,0.925806,23,0.796818,23,0.480786,23,0.761245
00723_996,723,eval,23,746,360,800,408,64,58,0.341666,0.32225,0.233028,23,0.80534,23,0.843545,23,0.552733,23,0.734801
00723_997,723,eval,23,180,366,236,414,68,58,0.303337,0.332661,0.197008,23,0.952591,23,0.905313,23,0.873399,23,0.938083
00723_998,723,eval,4,696,424,717,446,31,32,0.240631,0.216915,0.221774,4,0.724774,4,0.535298,0,0.281479,4,0.579428
00725_999,725,eval,39,552,599,573,621,31,32,0.23763,0.21244,0.309476,39,0.953771,39,0.885811,39,0.554914,39,0.663758
00728_1000,728,eval,25,498,563,532,596,44,43,0.141235,0.126541,0.149577,25,0.949017,25,0.962,25,0.560996,25,0.41453
00729_1001,729,eval,3,536,489,570,523,44,44,0.118601,0.10452,0.184917,3,0.929107,3,0.904501,3,0.467835,5,0.214706
00730_1002,730,eval,3,466,443,512,490,56,57,0.278766,0.433306,0.295113,3,0.901487,3,0.606152,3,0.429725,3,0.749494
00730_1003,730,eval,3,1053,517,1083,547,40,40,0.08113,0.078334,0.075,3,0.98312,3,0.901703,3,0.701379,3,0.410023
00732_1004,732,eval,12,966,528,992,554,36,36,0.213281,0.279044,0.14892,12,0.98375,12,0.991373,12,0.956758,12,0.945271
00733_1005,733,eval,38,442,583,490,632,58,59,0.179658,0.166264,0.142314,38,0.871263,38,0.901802,38,0.640182,38,0.289863
00733_1006,733,eval,4,508,426,543,462,45,46,0.661122,0.733493,0.160386,4,0.80961,4,0.859526,4,0.375227,4,0.519892
00733_1007,733,eval,4,937,523,965,551,38,38,0.167305,0.17797,0.183518,4,0.871094,4,0.932662,0,0.251297,4,0.609777
00734_1008,734,eval,3,1090,450,1166,528,92,94,0.164493,0.362019,0.072965,3,0.70534,3,0.648931,3,0.715966,19,0.3891
00736_1009,736,eval,25,828,550,856,577,38,37,0.381901,0.405118,0.316501,25,0.932142,25,0.933203,25,0.762923,25,0.882559
00737_1010,737,eval,13,603,444,638,476,45,42,0.652447,0.523134,0.153968,13,0.965799,13,0.973622,13,0.832798,13,0.847443
00737_1011,737,eval,13,470,449,507,483,47,44,0.350288,0.449256,0.226789,13,0.720873,13,0.924527,37,0.13492,13,0.374525
00738_1012,738,eval,38,555,605,584,634,39,39,0.235913,0.222016,0.255753,38,0.581454,38,0.783286,40,0.470628,38,0.300429
00740_1013,740,eval,5,1163,510,1213,560,60,60,0.185675,0.189736,0.147222,5,0.37379,2,0.402894,5,0.316656,5,0.377468
00740_1014,740,eval,5,489,513,534,558,55,55,0.202591,0.324014,0.186446,5,0.704925,5,0.782751,5,0.504679,5,0.625783
00740_1015,740,eval,13,1071,554,1094,577,33,33,0.146204,0.147292,0.103765,13,0.950828,13,0.88866,13,0.233479,13,0.863264
00741_1016,741,eval,10,438,558,465,585,37,37,0.182337,0.284202,0.171658,10,0.843878,10,0.697127,16,0.274932,10,0.525244
00741_1017,741,eval,10,972,555,1000,583,38,38,0.125048,0.120267,0.105956,10,0.926307,10,0.78507,33,0.155116,10,0.726335
00742_1018,742,eval,7,334,562,368,596,44,44,0.246443,0.335951,0.252066,7,0.852368,7,0.897424,7,0.338878,7,0.72833
00742_1019,742,eval,7,960,554,995,587,45,43,0.197775,0.295196,0.231525,7,0.883679,7,0.945361,7,0.581491,7,0.74712
00744_1020,744,eval,13,1155,536,1183,564,38,38,0.306129,0.441498,0.151662,13,0.662017,13,0.924687,13,0.245339,13,0.174844
00746_1021,746,eval,8,1135,492,1181,537,56,55,0.216996,0.338675,0.158117,8,0.713416,8,0.632789,8,0.572754,8,0.706
00746_1022,746,eval,8,235,469,281,515,56,56,0.286773,0.238713,0.285395,8,0.719708,8,0.527703,8,0.348856,8,0.627871
00746_1023,746,eval,10,236,515,280,561,54,56,0.225961,0.237446,0.242394,10,0.671717,10,0.441068,2,0.125081,10,0.572667
00746_1024,746,eval,10,1138,537,1182,579,54,52,0.23286,0.353408,0.162393,10,0.517751,10,0.408868,10,0.199635,10,0.371382
00747_1025,747,eval,6,298,489,345,538,57,59,0.249356,0.223112,0.23253,6,0.772355,6,0.80169,6,0.106013,6,0.159678
00747_1026,747,eval,6,1148,506,1196,553,58,57,0.217827,0.233396,0.163642,6,0.937325,6,0.685349,6,0.449992,6,0.414725
